year	month	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	
		PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	
		total	total	total	total	total	Arctic	Arctic	Arctic	Arctic	Arctic	N_Atl	N_Atl	N_Atl	N_Atl	N_Atl	N_Pac	N_Pac	N_Pac	N_Pac	N_Pac	Equ_N	Equ_N	Equ_N	Equ_N	Equ_N	Equ	Equ	Equ	Equ	Equ	Equ_S	Equ_S	Equ_S	Equ_S	Equ_S	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Ind	SO_Ind	SO_Ind	SO_Ind	SO_Ind	
		min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	
1935	2	8.2157e-16	9.6146e-15	1.7459e-14	2.9502e-14	4.2423e-14	1.1694e-16	1.3563e-16	1.9365e-16	2.9462e-16	1.4109e-15	5.9038e-16	6.2469e-15	1.6318e-14	3.4832e-14	6.7030e-14	1.0305e-08	4.4748e-08	5.8517e-08	6.9239e-08	8.9279e-08	2.9320e-15	1.2169e-14	1.5487e-14	2.0312e-14	2.8718e-14	4.9176e-15	2.5233e-14	3.1657e-14	3.7887e-14	4.6820e-14	3.2040e-15	1.7145e-14	2.4999e-14	3.2919e-14	4.3828e-14	2.9543e-15	3.8235e-15	7.8547e-15	1.2347e-14	1.6445e-14	4.2188e-15	5.2987e-15	9.6134e-15	1.2536e-14	1.6809e-14	3.9836e-15	5.5525e-15	1.2773e-14	1.6551e-14	1.9243e-14	
1935	3	8.7753e-16	6.9427e-15	1.7235e-14	2.8414e-14	4.3077e-14	1.0338e-16	1.2050e-16	1.7636e-16	3.0783e-16	2.4276e-14	1.9520e-15	1.7422e-14	2.8739e-14	4.5896e-14	7.4381e-14	1.4619e-08	5.2789e-08	6.6258e-08	7.9155e-08	9.5091e-08	3.4838e-15	1.3806e-14	1.6333e-14	2.1331e-14	3.5162e-14	5.0030e-15	2.3954e-14	3.0328e-14	3.8163e-14	4.8125e-14	3.1536e-15	1.5167e-14	2.1852e-14	2.8151e-14	3.7538e-14	1.0623e-15	1.2792e-15	2.2348e-15	9.2830e-15	1.1675e-14	1.1695e-15	1.4814e-15	3.4761e-15	8.2795e-15	1.2728e-14	1.6721e-15	3.1789e-15	6.9816e-15	1.1189e-14	1.4825e-14	
1935	4	6.9720e-16	5.3950e-15	1.6937e-14	2.6673e-14	4.3015e-14	1.0445e-16	1.2277e-16	2.1280e-16	1.1089e-15	4.7674e-14	6.2139e-15	1.9124e-14	3.0237e-14	4.6538e-14	7.7496e-14	1.5339e-08	4.9122e-08	7.2866e-08	9.1554e-08	1.3289e-07	3.7011e-15	1.4554e-14	1.8518e-14	2.4896e-14	3.8981e-14	5.0540e-15	2.2414e-14	2.9157e-14	3.6871e-14	4.7282e-14	2.9271e-15	1.3270e-14	1.7456e-14	2.2202e-14	3.0588e-14	6.6384e-16	8.5346e-16	1.3056e-15	6.4521e-15	8.7341e-15	6.4071e-16	9.5580e-16	1.8467e-15	6.4773e-15	1.6278e-14	8.8013e-16	1.8428e-15	4.4473e-15	8.0070e-15	1.0042e-14	
1935	5	6.1285e-16	4.6370e-15	1.5753e-14	2.5972e-14	4.4124e-14	1.7616e-16	2.6374e-16	1.6702e-15	1.0007e-14	6.7635e-14	6.9442e-15	2.4097e-14	3.6196e-14	6.5986e-14	9.8438e-14	1.3531e-08	5.1067e-08	7.1110e-08	9.0271e-08	1.3073e-07	3.4402e-15	1.5678e-14	2.0171e-14	2.7508e-14	4.1603e-14	4.8692e-15	2.0220e-14	2.7812e-14	3.6138e-14	4.7428e-14	2.7225e-15	1.1503e-14	1.4673e-14	1.8768e-14	2.7924e-14	5.2249e-16	7.7321e-16	9.8952e-16	4.1614e-15	6.9125e-15	4.6505e-16	7.2341e-16	1.0424e-15	4.9240e-15	1.4836e-14	6.2601e-16	1.0744e-15	2.6688e-15	5.6821e-15	7.5913e-15	
1935	6	5.4523e-16	5.0581e-15	1.6915e-14	2.7942e-14	4.4326e-14	9.3071e-16	5.3667e-15	1.9087e-14	3.6577e-14	7.1318e-14	6.3947e-15	2.9248e-14	3.8915e-14	6.8111e-14	1.0155e-13	1.0037e-08	4.2273e-08	6.8923e-08	8.9767e-08	1.2108e-07	2.6852e-15	1.5492e-14	2.2126e-14	2.9980e-14	4.3402e-14	4.9569e-15	2.0918e-14	2.8104e-14	3.5638e-14	4.5564e-14	2.5626e-15	1.0831e-14	1.4512e-14	1.8703e-14	2.8268e-14	4.5850e-16	6.1491e-16	8.2435e-16	3.0386e-15	6.9104e-15	3.7137e-16	5.4348e-16	7.8757e-16	4.2069e-15	1.7283e-14	5.0711e-16	7.7769e-16	1.8701e-15	4.6101e-15	7.2444e-15	
1935	7	4.6418e-16	7.7933e-15	1.9020e-14	2.9624e-14	4.6220e-14	4.3146e-15	1.9651e-14	3.0756e-14	4.1996e-14	5.9609e-14	4.8094e-15	2.7054e-14	3.6668e-14	5.6497e-14	8.0220e-14	9.2201e-09	3.7042e-08	7.0173e-08	9.5893e-08	1.1901e-07	3.1979e-15	1.6530e-14	2.2854e-14	2.8889e-14	4.0463e-14	5.2007e-15	2.2668e-14	2.9809e-14	3.7532e-14	4.9348e-14	2.6842e-15	1.2778e-14	1.6569e-14	2.0938e-14	3.0020e-14	4.0076e-16	5.1719e-16	7.3446e-16	4.4218e-15	1.1353e-14	3.2921e-16	4.9027e-16	7.1673e-16	6.8864e-15	2.3867e-14	4.3470e-16	6.4709e-16	2.2120e-15	6.6851e-15	9.8377e-15	
1935	8	4.2485e-16	9.6233e-15	1.8810e-14	2.8611e-14	4.5419e-14	2.1154e-15	3.9016e-15	1.2629e-14	1.9308e-14	4.5424e-14	4.2143e-15	2.0770e-14	2.6018e-14	5.1764e-14	7.1424e-14	9.6496e-09	4.3940e-08	7.7887e-08	9.2251e-08	1.1443e-07	3.9006e-15	1.4762e-14	1.9783e-14	2.5227e-14	3.4579e-14	5.5203e-15	2.4593e-14	3.1622e-14	3.9233e-14	5.2014e-14	3.0329e-15	1.4118e-14	1.9039e-14	2.5067e-14	3.5536e-14	3.6601e-16	4.8392e-16	7.0899e-16	8.0893e-15	1.6585e-14	3.0179e-16	4.5269e-16	7.0473e-16	1.4143e-14	2.0822e-14	3.9320e-16	6.1557e-16	4.6465e-15	1.1006e-14	1.7687e-14	
1935	9	4.0603e-16	9.4607e-15	1.8405e-14	2.9387e-14	4.6190e-14	8.7593e-16	1.3966e-15	3.5387e-15	8.5431e-15	1.9639e-14	3.6808e-15	1.3171e-14	1.6251e-14	2.6428e-14	4.9703e-14	9.2591e-09	4.1512e-08	5.9904e-08	7.2061e-08	9.4505e-08	3.8045e-15	1.2333e-14	1.5453e-14	1.9068e-14	2.6292e-14	5.6830e-15	2.6394e-14	3.4594e-14	4.1918e-14	5.4952e-14	3.5446e-15	1.7289e-14	2.3311e-14	3.1243e-14	4.4220e-14	3.3565e-16	4.5495e-16	6.9259e-16	1.1841e-14	1.7925e-14	2.8244e-16	4.2463e-16	7.9044e-16	1.5583e-14	2.2308e-14	3.8099e-16	6.6133e-16	8.8371e-15	1.5934e-14	2.1286e-14	
1935	10	3.9388e-16	8.0269e-15	1.7561e-14	2.9929e-14	4.7648e-14	2.9698e-16	3.8390e-16	5.4750e-16	8.7111e-16	3.8549e-15	2.6391e-15	6.8983e-15	9.1330e-15	1.4075e-14	2.1848e-14	8.8543e-09	2.6454e-08	3.6941e-08	4.8432e-08	6.2649e-08	3.4267e-15	9.9677e-15	1.1984e-14	1.4114e-14	1.9978e-14	5.7040e-15	2.7155e-14	3.5318e-14	4.2326e-14	5.2124e-14	3.6880e-15	1.8540e-14	2.3936e-14	3.5004e-14	5.1018e-14	3.2665e-16	4.5105e-16	6.6684e-16	1.6554e-14	2.2248e-14	2.6639e-16	4.1062e-16	4.0722e-15	1.5635e-14	2.2642e-14	4.4102e-16	3.2478e-15	1.3584e-14	2.0141e-14	2.7741e-14	
1935	11	3.6725e-16	8.4181e-15	1.7755e-14	2.8711e-14	4.4800e-14	1.8665e-16	2.1836e-16	2.9476e-16	4.4021e-16	1.1451e-15	1.1498e-15	3.2332e-15	5.3119e-15	8.0290e-15	1.3961e-14	6.5794e-09	1.6549e-08	2.5073e-08	3.5122e-08	4.8649e-08	2.8497e-15	8.5431e-15	1.0192e-14	1.2209e-14	1.8095e-14	5.5480e-15	2.5873e-14	3.2506e-14	3.8605e-14	4.8344e-14	3.2187e-15	1.5942e-14	2.2401e-14	3.4652e-14	5.5268e-14	2.7234e-16	4.4023e-16	1.6832e-15	1.9686e-14	2.4082e-14	2.2978e-16	4.7469e-16	1.5918e-14	2.1367e-14	2.7329e-14	7.4375e-16	1.3006e-14	1.6751e-14	1.9487e-14	2.4448e-14	
1937	0	5.4781e-16	1.0459e-14	1.8658e-14	2.8417e-14	4.3155e-14	1.3111e-16	1.5677e-16	1.9436e-16	3.0752e-16	7.1117e-16	5.0613e-16	1.4025e-15	3.9411e-15	5.9393e-15	8.0481e-15	4.2281e-09	1.5572e-08	2.7028e-08	3.7551e-08	5.1217e-08	2.5817e-15	9.3903e-15	1.0929e-14	1.2766e-14	1.8914e-14	5.3054e-15	2.4737e-14	3.1024e-14	3.7563e-14	4.9524e-14	2.9095e-15	1.4240e-14	2.2005e-14	3.3150e-14	4.9183e-14	5.5943e-16	9.5093e-15	1.7311e-14	2.2002e-14	2.6692e-14	9.0413e-16	1.1717e-14	1.7225e-14	2.1347e-14	3.0911e-14	4.9130e-15	1.5852e-14	1.8686e-14	2.1808e-14	2.7924e-14	
1937	1	6.9290e-16	1.1456e-14	1.8751e-14	2.9299e-14	4.2416e-14	1.1966e-16	1.3776e-16	1.8208e-16	3.1864e-16	7.8570e-16	4.4565e-16	1.6894e-15	5.8310e-15	1.0846e-14	2.3008e-14	6.6149e-09	2.3611e-08	3.9697e-08	5.0183e-08	6.5223e-08	2.6058e-15	1.0034e-14	1.2643e-14	1.5759e-14	2.4741e-14	5.1008e-15	2.4712e-14	3.1801e-14	3.7249e-14	4.6531e-14	3.1051e-15	1.6098e-14	2.4336e-14	3.3274e-14	4.6130e-14	5.1186e-15	1.3561e-14	1.7503e-14	2.2207e-14	2.8939e-14	4.6365e-15	1.0770e-14	1.5653e-14	1.9952e-14	3.3146e-14	5.5813e-15	1.0117e-14	1.5210e-14	1.8609e-14	2.1130e-14	
1937	2	8.2053e-16	9.6296e-15	1.7429e-14	2.9410e-14	4.2792e-14	1.1647e-16	1.3387e-16	1.9179e-16	2.9449e-16	1.4192e-15	5.9059e-16	6.1933e-15	1.6313e-14	3.4762e-14	6.6976e-14	1.0327e-08	4.4722e-08	5.8505e-08	6.9097e-08	8.9343e-08	2.9322e-15	1.2189e-14	1.5483e-14	2.0269e-14	2.9189e-14	4.9297e-15	2.5253e-14	3.1768e-14	3.7923e-14	4.7218e-14	3.2372e-15	1.7015e-14	2.4506e-14	3.2497e-14	4.3890e-14	2.9524e-15	3.8604e-15	7.8649e-15	1.2361e-14	1.6414e-14	4.2150e-15	5.2510e-15	9.6264e-15	1.2527e-14	1.6728e-14	4.0423e-15	5.5881e-15	1.2962e-14	1.6504e-14	1.9171e-14	
1937	3	8.7911e-16	6.9736e-15	1.7108e-14	2.8437e-14	4.3229e-14	1.0288e-16	1.1938e-16	1.7401e-16	3.0327e-16	2.4330e-14	1.9486e-15	1.7342e-14	2.8692e-14	4.5950e-14	7.4533e-14	1.4660e-08	5.2684e-08	6.6500e-08	7.9096e-08	9.5131e-08	3.4828e-15	1.3835e-14	1.6326e-14	2.1326e-14	3.5007e-14	5.0267e-15	2.3991e-14	3.0381e-14	3.8302e-14	4.9101e-14	3.1620e-15	1.4912e-14	2.1743e-14	2.8092e-14	3.7442e-14	1.0610e-15	1.2814e-15	2.2181e-15	9.2211e-15	1.1672e-14	1.1699e-15	1.4849e-15	3.4648e-15	8.2957e-15	1.2625e-14	1.6792e-15	3.1839e-15	7.1340e-15	1.0996e-14	1.4905e-14	
1937	4	6.9750e-16	5.3415e-15	1.7004e-14	2.6771e-14	4.3364e-14	1.0382e-16	1.2175e-16	2.0841e-16	1.0477e-15	4.7422e-14	6.1887e-15	1.9165e-14	3.0306e-14	4.6896e-14	7.7339e-14	1.5312e-08	4.9150e-08	7.2871e-08	9.1714e-08	1.3260e-07	3.6898e-15	1.4512e-14	1.8499e-14	2.5060e-14	3.8870e-14	5.0835e-15	2.2566e-14	2.9140e-14	3.7119e-14	4.8094e-14	2.9390e-15	1.3283e-14	1.7507e-14	2.2379e-14	3.0886e-14	6.6415e-16	8.5121e-16	1.3068e-15	6.4400e-15	8.6427e-15	6.4072e-16	9.5619e-16	1.8379e-15	6.4913e-15	1.6148e-14	8.8571e-16	1.8984e-15	4.4614e-15	8.0523e-15	1.0034e-14	
1937	5	6.1299e-16	4.6284e-15	1.5842e-14	2.5940e-14	4.4312e-14	1.7654e-16	2.6274e-16	1.6689e-15	9.9690e-15	6.7990e-14	6.9072e-15	2.4284e-14	3.6305e-14	6.5980e-14	9.8802e-14	1.3508e-08	5.1031e-08	7.1028e-08	9.0244e-08	1.3134e-07	3.4263e-15	1.5686e-14	2.0122e-14	2.7543e-14	4.1962e-14	4.9043e-15	2.0297e-14	2.7712e-14	3.6053e-14	4.7475e-14	2.7462e-15	1.1518e-14	1.4840e-14	1.9034e-14	2.8616e-14	5.2283e-16	7.7303e-16	9.9102e-16	4.1264e-15	6.8807e-15	4.6488e-16	7.2278e-16	1.0429e-15	4.9433e-15	1.4922e-14	6.2659e-16	1.0774e-15	2.6814e-15	5.6904e-15	7.6574e-15	
1937	6	5.4510e-16	5.0646e-15	1.6842e-14	2.7997e-14	4.4225e-14	9.3261e-16	5.3655e-15	1.9146e-14	3.6929e-14	7.1185e-14	6.3189e-15	2.9397e-14	3.8835e-14	6.8173e-14	1.0078e-13	1.0003e-08	4.2287e-08	6.8926e-08	8.9570e-08	1.2114e-07	2.6844e-15	1.5438e-14	2.2096e-14	3.0101e-14	4.3419e-14	4.9772e-15	2.0925e-14	2.8133e-14	3.5641e-14	4.5505e-14	2.5836e-15	1.0653e-14	1.4405e-14	1.8779e-14	2.8511e-14	4.5887e-16	6.1697e-16	8.2291e-16	3.0286e-15	6.9360e-15	3.7115e-16	5.4394e-16	7.8778e-16	4.2397e-15	1.7207e-14	5.0527e-16	7.7540e-16	1.8926e-15	4.6850e-15	7.4074e-15	
1937	7	4.6398e-16	7.7440e-15	1.9055e-14	2.9624e-14	4.6425e-14	4.3087e-15	1.9952e-14	3.0843e-14	4.2067e-14	5.9594e-14	4.7381e-15	2.7102e-14	3.6637e-14	5.6428e-14	8.0027e-14	9.1965e-09	3.7011e-08	7.0261e-08	9.5952e-08	1.1806e-07	3.2036e-15	1.6416e-14	2.2866e-14	2.8814e-14	4.0428e-14	5.2138e-15	2.2692e-14	2.9816e-14	3.7420e-14	4.9471e-14	2.6913e-15	1.2642e-14	1.6727e-14	2.1176e-14	3.0062e-14	4.0094e-16	5.1595e-16	7.3373e-16	4.4338e-15	1.1357e-14	3.2952e-16	4.8969e-16	7.1694e-16	6.8993e-15	2.4051e-14	4.3405e-16	6.4582e-16	2.2344e-15	6.7419e-15	9.9359e-15	
1937	8	4.2500e-16	9.6421e-15	1.8743e-14	2.8545e-14	4.5107e-14	2.1224e-15	3.9449e-15	1.2593e-14	1.9241e-14	4.5524e-14	4.2175e-15	2.0844e-14	2.6355e-14	5.1712e-14	7.1894e-14	9.6543e-09	4.4035e-08	7.7857e-08	9.2308e-08	1.1437e-07	3.9050e-15	1.4721e-14	1.9784e-14	2.5215e-14	3.4544e-14	5.5272e-15	2.4719e-14	3.1682e-14	3.9276e-14	5.2281e-14	3.0077e-15	1.3983e-14	1.9086e-14	2.5040e-14	3.5600e-14	3.6605e-16	4.8374e-16	7.0943e-16	8.0977e-15	1.6544e-14	3.0149e-16	4.5186e-16	7.0322e-16	1.4099e-14	2.0740e-14	3.9378e-16	6.1686e-16	4.5645e-15	1.1117e-14	1.7791e-14	
1937	9	4.0607e-16	9.5123e-15	1.8333e-14	2.9308e-14	4.5982e-14	8.7911e-16	1.3896e-15	3.5318e-15	8.3096e-15	1.9716e-14	3.6671e-15	1.2965e-14	1.6231e-14	2.6538e-14	4.9362e-14	9.2383e-09	4.1298e-08	5.9817e-08	7.2057e-08	9.4490e-08	3.8058e-15	1.2324e-14	1.5431e-14	1.8982e-14	2.6179e-14	5.6922e-15	2.6552e-14	3.4685e-14	4.2015e-14	5.4887e-14	3.4921e-15	1.7153e-14	2.2956e-14	3.0598e-14	4.3516e-14	3.3587e-16	4.5545e-16	6.9206e-16	1.1945e-14	1.7864e-14	2.8234e-16	4.2384e-16	7.9063e-16	1.5674e-14	2.2328e-14	3.8120e-16	6.6302e-16	8.9754e-15	1.5834e-14	2.1066e-14	
1937	10	3.9356e-16	8.0232e-15	1.7518e-14	3.0074e-14	4.7971e-14	2.9637e-16	3.7940e-16	5.4551e-16	8.6806e-16	3.9017e-15	2.6238e-15	6.9060e-15	9.2472e-15	1.4210e-14	2.1832e-14	8.8788e-09	2.6441e-08	3.6998e-08	4.8485e-08	6.2684e-08	3.4140e-15	9.9303e-15	1.1945e-14	1.4024e-14	1.9777e-14	5.7203e-15	2.7167e-14	3.5346e-14	4.2293e-14	5.1994e-14	3.6222e-15	1.8417e-14	2.4023e-14	3.5584e-14	5.2397e-14	3.2685e-16	4.5080e-16	6.6736e-16	1.6526e-14	2.2153e-14	2.6617e-16	4.0952e-16	3.9839e-15	1.5588e-14	2.2655e-14	4.4159e-16	3.2546e-15	1.3434e-14	2.0090e-14	2.7575e-14	
1937	11	3.6747e-16	8.4473e-15	1.7793e-14	2.8826e-14	4.4894e-14	1.8651e-16	2.1670e-16	2.9418e-16	4.3975e-16	1.1605e-15	1.1490e-15	3.2317e-15	5.3962e-15	8.1127e-15	1.3960e-14	6.5767e-09	1.6386e-08	2.5100e-08	3.4999e-08	4.8843e-08	2.8465e-15	8.5229e-15	1.0205e-14	1.2144e-14	1.8079e-14	5.5563e-15	2.5896e-14	3.2783e-14	3.8812e-14	4.8607e-14	3.2334e-15	1.5958e-14	2.2478e-14	3.4858e-14	5.5954e-14	2.7299e-16	4.3892e-16	1.6509e-15	1.9684e-14	2.4022e-14	2.2988e-16	4.7267e-16	1.5895e-14	2.1281e-14	2.7246e-14	7.5091e-16	1.3011e-14	1.6928e-14	1.9536e-14	2.4654e-14	
1936	0	5.6127e-16	1.0442e-14	1.8614e-14	2.8556e-14	4.3437e-14	1.3126e-16	1.5950e-16	2.0839e-16	3.3240e-16	7.2860e-16	5.0689e-16	1.3959e-15	3.9658e-15	5.9318e-15	8.0889e-15	4.2141e-09	1.5559e-08	2.6932e-08	3.7532e-08	5.1228e-08	2.5841e-15	9.3908e-15	1.0928e-14	1.2780e-14	1.8940e-14	5.3112e-15	2.4767e-14	3.1063e-14	3.7410e-14	4.8307e-14	2.8739e-15	1.4289e-14	2.2182e-14	3.3729e-14	4.9732e-14	5.5947e-16	9.4919e-15	1.7322e-14	2.1995e-14	2.6705e-14	9.0891e-16	1.1678e-14	1.7193e-14	2.1309e-14	3.0894e-14	4.9115e-15	1.5738e-14	1.8670e-14	2.1833e-14	2.7882e-14	
1936	1	7.0543e-16	1.1483e-14	1.8733e-14	2.9327e-14	4.2227e-14	1.2019e-16	1.4028e-16	1.9296e-16	3.4073e-16	8.2399e-16	4.4514e-16	1.6791e-15	5.8655e-15	1.0768e-14	2.3137e-14	6.6138e-09	2.3544e-08	3.9770e-08	5.0177e-08	6.5253e-08	2.6032e-15	1.0020e-14	1.2665e-14	1.5841e-14	2.4615e-14	5.1060e-15	2.4685e-14	3.1622e-14	3.7168e-14	4.5862e-14	3.0673e-15	1.6085e-14	2.4480e-14	3.3732e-14	4.5968e-14	5.1151e-15	1.3531e-14	1.7537e-14	2.2176e-14	2.8889e-14	4.6337e-15	1.0791e-14	1.5634e-14	1.9894e-14	3.3088e-14	5.5724e-15	1.0135e-14	1.5163e-14	1.8606e-14	2.1107e-14	
1936	2	8.2604e-16	9.6147e-15	1.7454e-14	2.9371e-14	4.2492e-14	1.1865e-16	1.3910e-16	2.0070e-16	3.1022e-16	1.3915e-15	5.9247e-16	6.2044e-15	1.6327e-14	3.4795e-14	6.7014e-14	1.0305e-08	4.4722e-08	5.8525e-08	6.9172e-08	8.9264e-08	2.9285e-15	1.2164e-14	1.5453e-14	2.0201e-14	2.9128e-14	4.9138e-15	2.5254e-14	3.1648e-14	3.7920e-14	4.7015e-14	3.2124e-15	1.6965e-14	2.4761e-14	3.2679e-14	4.3887e-14	2.9534e-15	3.8579e-15	7.8259e-15	1.2363e-14	1.6362e-14	4.2222e-15	5.2714e-15	9.6214e-15	1.2539e-14	1.6862e-14	3.9977e-15	5.6212e-15	1.2881e-14	1.6548e-14	1.9238e-14	
1936	3	8.8074e-16	6.9627e-15	1.7249e-14	2.8391e-14	4.3347e-14	1.0406e-16	1.2358e-16	1.7706e-16	3.1112e-16	2.6329e-14	2.0166e-15	1.7376e-14	2.8702e-14	4.6001e-14	7.4480e-14	1.4635e-08	5.2593e-08	6.6357e-08	7.9264e-08	9.5102e-08	3.4878e-15	1.3866e-14	1.6356e-14	2.1406e-14	3.5148e-14	5.0058e-15	2.3844e-14	3.0300e-14	3.8389e-14	4.8936e-14	3.1574e-15	1.4922e-14	2.1737e-14	2.8125e-14	3.7228e-14	1.0604e-15	1.2837e-15	2.2397e-15	9.2250e-15	1.1678e-14	1.1701e-15	1.4808e-15	3.4790e-15	8.2718e-15	1.2645e-14	1.6736e-15	3.1599e-15	7.0422e-15	1.1061e-14	1.4802e-14	
1936	4	6.9849e-16	5.3660e-15	1.6944e-14	2.6692e-14	4.3553e-14	1.0392e-16	1.2233e-16	2.1130e-16	1.0625e-15	4.8036e-14	6.2246e-15	1.9323e-14	3.0415e-14	4.7009e-14	7.7283e-14	1.5329e-08	4.9238e-08	7.2873e-08	9.1671e-08	1.3274e-07	3.6980e-15	1.4567e-14	1.8550e-14	2.5284e-14	4.0269e-14	5.0582e-15	2.2471e-14	2.9157e-14	3.7049e-14	4.7754e-14	2.9250e-15	1.3204e-14	1.7369e-14	2.2145e-14	3.0568e-14	6.6419e-16	8.5260e-16	1.3063e-15	6.4497e-15	8.6990e-15	6.4085e-16	9.5572e-16	1.8491e-15	6.4547e-15	1.6149e-14	8.8377e-16	1.8845e-15	4.4379e-15	8.0179e-15	9.9845e-15	
1936	5	6.1325e-16	4.6369e-15	1.5785e-14	2.6005e-14	4.4552e-14	1.7526e-16	2.6129e-16	1.7176e-15	1.0165e-14	6.7942e-14	6.8393e-15	2.3707e-14	3.5760e-14	6.5685e-14	9.8195e-14	1.3494e-08	5.1016e-08	7.1279e-08	9.0121e-08	1.3114e-07	3.4186e-15	1.5716e-14	2.0225e-14	2.7651e-14	4.2393e-14	4.8736e-15	2.0254e-14	2.7860e-14	3.6309e-14	4.7304e-14	2.7332e-15	1.1464e-14	1.4850e-14	1.8785e-14	2.7726e-14	5.2282e-16	7.7339e-16	9.8943e-16	4.1528e-15	6.8437e-15	4.6501e-16	7.2294e-16	1.0424e-15	4.9315e-15	1.4734e-14	6.2623e-16	1.0847e-15	2.6890e-15	5.6742e-15	7.6549e-15	
1936	6	5.4527e-16	5.0511e-15	1.6901e-14	2.7938e-14	4.4320e-14	9.2177e-16	5.3331e-15	1.9305e-14	3.8530e-14	8.4099e-14	6.1596e-15	2.8668e-14	3.7761e-14	6.7674e-14	1.0079e-13	1.0009e-08	4.2260e-08	6.8960e-08	8.9840e-08	1.2146e-07	2.6814e-15	1.5406e-14	2.2109e-14	3.0047e-14	4.3297e-14	4.9641e-15	2.0913e-14	2.8072e-14	3.5741e-14	4.5418e-14	2.5789e-15	1.0787e-14	1.4407e-14	1.8701e-14	2.8201e-14	4.5898e-16	6.1510e-16	8.2348e-16	3.0364e-15	6.9276e-15	3.7126e-16	5.4333e-16	7.8770e-16	4.2318e-15	1.7122e-14	5.0674e-16	7.7666e-16	1.8771e-15	4.6494e-15	7.3341e-15	
1936	7	4.6409e-16	7.7756e-15	1.8938e-14	2.9609e-14	4.6214e-14	4.2632e-15	1.9060e-14	3.0256e-14	4.1160e-14	5.8296e-14	4.7629e-15	2.6942e-14	3.5976e-14	5.6696e-14	7.9997e-14	9.2030e-09	3.7089e-08	7.0350e-08	9.6170e-08	1.1793e-07	3.1945e-15	1.6504e-14	2.2884e-14	2.8944e-14	4.0816e-14	5.2215e-15	2.2734e-14	2.9840e-14	3.7693e-14	4.9367e-14	2.7012e-15	1.2589e-14	1.6753e-14	2.1114e-14	3.0167e-14	4.0059e-16	5.1687e-16	7.3451e-16	4.4208e-15	1.1267e-14	3.2935e-16	4.8964e-16	7.1665e-16	6.9082e-15	2.4017e-14	4.3462e-16	6.4771e-16	2.3189e-15	6.7423e-15	9.9201e-15	
1936	8	4.2485e-16	9.5393e-15	1.8638e-14	2.8373e-14	4.4951e-14	2.1144e-15	3.8426e-15	1.1725e-14	1.7899e-14	3.8065e-14	4.1665e-15	2.0764e-14	2.6291e-14	5.1676e-14	7.1681e-14	9.6480e-09	4.3897e-08	7.7831e-08	9.2328e-08	1.1442e-07	3.9019e-15	1.4726e-14	1.9787e-14	2.5235e-14	3.4943e-14	5.5224e-15	2.4664e-14	3.1674e-14	3.9394e-14	5.1575e-14	3.0432e-15	1.4053e-14	1.9079e-14	2.4976e-14	3.5721e-14	3.6596e-16	4.8335e-16	7.0945e-16	8.0536e-15	1.6548e-14	3.0155e-16	4.5214e-16	7.0468e-16	1.4098e-14	2.0844e-14	3.9357e-16	6.1849e-16	4.8386e-15	1.1118e-14	1.7693e-14	
