1995.5	360.54	268.34	263.22	533.4	521	102.1	99.6	311.84	311.03
1994.5	358.4	269.65	263.72	528.5	514.8	103	100.3	311.14	310.34
1993.5	357.17	269.55	262.51	523.2	507	104	101.1	310.45	309.66
1992.5	356.76	268.14	260.8	516.3	498.3	104.9	101.9	309.77	308.99
1991.5	355.6	268.24	256.68	506	487.3	105.5	102.5	309.1	308.34
1990.5	354.1	265.83	251.06	497.7	472.7	104.9	102.3	308.44	307.69
1989.5	352.96	259.3	242.11	483.6	454.4	104.4	101.1	307.79	307.05
1988.5	351.34	252.86	233.27	465.4	435.8	103.5	100.6	307.15	306.43
1987.5	349.16	241.61	222.21	444	416.3	102.5	100	306.53	305.82
1986.5	347.4	229.35	211.36	424.3	396.5	101.9	98.2	305.91	305.21
1985.5	345.94	217.99	202.01	403.4	378.2	100.5	96.6	305.3	304.62
1984.5	344.46	208.04	192.46	385.7	359.4	99.8	95.1	304.71	304.03
1983.5	343.24	199.3	184.52	369	342.6	98.5	93.5	304.12	303.46
1982.5	341.52	191.46	176.08	353.4	325.5	97.5	92.3	303.55	302.89
1981.5	340.29	184.32	167.84	339.6	308.8	96.4	90.8	302.98	302.33
1980.5	339.1	176.68	159.3	323.2	292.3	94.9	89.6	302.42	301.79
1979.5	336.85	168.34	148.74	306.1	273.5	93.3	88.6	301.87	301.25
1978.5	335.75	156.58	140.8	284.3	261.2	91.9	86.7	301.33	300.72
1977.5	333.58	145.93	129.35	266.9	242.7	89.8	84.4	300.8	300.2
1976.5	331.89	133.97	117.09	248.1	223.2	87	82.1	300.28	299.69
1975.5	331.34	121.41	104.72	228.2	202.9	85.2	80	299.77	299.19
1974.5	330.08	108.34	92.16	207.1	182.5	83.2	77.2	299.26	298.69
1973.5	330.01	94.87	80.4	185.8	163.3	79.7	74.3	298.77	298.21
1972.5	327.05	82.71	69.95	166.1	145.7	77.6	71.4	298.28	297.73
1971.5	326.56	72.06	60.7	148.4	129.6	74.9	67	297.8	297.26
1970.5	325.67	62.41	52.26	132	114.7	69.3	61.7	297.33	296.79
1969.5	324.8	53.77	44.82	116.8	101.1	63.4	57.4	296.86	296.34
1968.5	323.42	46.03	38.29	102.8	88.8	59.1	54.1	296.41	295.89
1967.5	322.17	39.4	32.66	90.3	77.9	55.8	51.4	295.96	295.45
1966.5	321.86	33.67	27.64	79.2	68.2	53	49.3	295.52	295.02
1965.5	320 29	28.44	23.12	69.3	59.5	50.9	47.7	295.08	294.59
1964.5	320.05	23.72	19.2	60.4	51.8	49.4	46.1	294.65	294.17
1963.5	319.65	19.6	15.78	52.5	45.1	47.6	44.5	294.23	293.76
1962.5	318.75	16.18	13.07	45.8	39.4	45.9	43.3	293.82	293.36
1961.5	318 29	13.27	10.85	40	34.4	44.7	42.2	293.41	292.96
1960.5	317.84	11.06	9.15	35	30.1	43.7	41.2	293.01	292.57
1959.5	316.42	9.45	7.84	30.5	26.3	42.6	40.3	292.62	292.18
1958.5	315.4	8.14	6.53	26.8	23	41.5	39.5	292.23	291.8
1957.5	313.91	6.83	5.23	23.4	19.9	40.6	39	291.86	291.43
1956.5	313.47	5.33	4.02	20.2	17.1	40.4	38.7	291.48	291.07
1955.5	313.08	4.12	3.02	17.4	14.7	40.1	38.3	291.11	290.71
1954.5	312.73	3.02	2.21	15	12.6	39.7	37.8	290.75	290.35
1953.5	312.42	2.21	1.51	12.8	10.7	39.3	37	290.4	290.01
1952.5	312.15	1.51	1.01	11	9	38.4	35.9	290.05	289.66
1951.5	311.91	1.01	0.7	9.2	7.4	37.3	34.4	289.7	289.33
1950.5	311.7	0.7	0.4	7.6	6	35.6	32.9	289.36	288.99
1949.5	311.51	0.4	0.2	6.1	4.7	34.2	31.2	289.03	288.67
1948.5	311.36	0.2	0.1	4.8	3.4	32.5	29.2	288.71	288.35
1947.5	311.23	0.1	0.1	3.4	2.4	30.1	27.1	288.38	288.04
1946.5	311.12	0.1	0.1	2.3	1.7	28.2	25.3	288.07	287.73
1945.5	311.02	0.1	0	1.7	1.2	26.7	23.2	287.76	287.42
1944.5	310.92	0	0	1.2	0.9	24.2	20.5	287.45	287.12
1943.5	310.81	0	0	0.9	0.7	21.2	18	287.15	286.83
1942.5	310.67	0	0	0.7	0.5	18.5	15.8	286.86	286.54
1941.5	310.49	0	0	0.5	0.4	16.2	14	286.56	286.25
1940.5	310.26	0	0	0.4	0.3	14.4	12.4	286.28	285.97
1939.5	309.99	0	0	0.3	0.2	12.9	11.1	286	285.7
1938.5	309.69	0	0	0.2	0.1	11.6	9.9	285.72	285.43
1937.5	309.36	0	0	0.1	0.1	10.3	8.6	285.45	285.16
1936.5	309.02	0	0	0.1	0	8.9	7.5	285.18	284.9
1935.5	308.67	0	0	0	0	7.8	6.6	284.92	284.64
1934.5	308.31	0	0	0	0	6.8	5.8	284.66	284.39
1933.5	307.94	0	0	0	0	6	5.2	284.41	284.14
1932.5	307.57	0	0	0	0	5.4	4.6	284.16	283.9
1931.5	307.2	0	0	0	0	4.8	4.1	283.91	283.66
Year    CO2     CFC11NH CFC11SH CFC12NH CFC12SH CCl4NH  CCl4SH  N2ONH   N2OSH									
        ppm     ppt     ppt     ppt     ppt     ppt     ppt     ppb     ppb									
