year	Fer	Fer	Fer	Fer	Fer	Fer	Fer	Fer	Fer	Fer	TChl	TChl	TChl	TChl	TChl	TChl	TChl	TChl	TChl	TChl	
	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
	total	Arctic	N_Atl	N_Pac	Equ_N	Equ	Equ_S	SO_Atl	SO_Pac	SO_Ind	total	Arctic	N_Atl	N_Pac	Equ_N	Equ	Equ_S	SO_Atl	SO_Pac	SO_Ind	
1994	4.5528e-01	5.1445e-01	6.0427e-01	7.4119e-01	6.3486e-01	4.7848e-01	3.6850e-01	1.6215e-01	1.9024e-01	1.7620e-01	2.1882e+02	4.3809e+02	5.6573e+02	4.2526e+02	1.3943e+02	1.2622e+02	2.6089e+02	2.5165e+02	2.8644e+02	1.8528e+02	
1995	4.5636e-01	5.1303e-01	6.0556e-01	7.3750e-01	6.3900e-01	4.8112e-01	3.6801e-01	1.5972e-01	1.8948e-01	1.7625e-01	2.2012e+02	4.3357e+02	5.5783e+02	4.1117e+02	1.4238e+02	1.2789e+02	2.6168e+02	2.4786e+02	3.0562e+02	1.8917e+02	
1997	4.5687e-01	5.1420e-01	5.8512e-01	7.3662e-01	6.4152e-01	4.8066e-01	3.7131e-01	1.5731e-01	1.9033e-01	1.7407e-01	2.2368e+02	5.0583e+02	4.6374e+02	3.8905e+02	1.4361e+02	1.2662e+02	2.6916e+02	2.4810e+02	3.2601e+02	2.1013e+02	
1998	4.5556e-01	5.1670e-01	5.7126e-01	7.3570e-01	6.4349e-01	4.7903e-01	3.6789e-01	1.5870e-01	1.9271e-01	1.7643e-01	2.1993e+02	5.0626e+02	4.5236e+02	4.1263e+02	1.4138e+02	1.2882e+02	2.5891e+02	2.4944e+02	3.0163e+02	2.0331e+02	
1996	4.5753e-01	5.1319e-01	5.9821e-01	7.3877e-01	6.4362e-01	4.8504e-01	3.6744e-01	1.5836e-01	1.8756e-01	1.7565e-01	2.2145e+02	4.7397e+02	5.0154e+02	4.2147e+02	1.4415e+02	1.2891e+02	2.6182e+02	2.4506e+02	3.0724e+02	1.9723e+02	
1999	4.5935e-01	5.2038e-01	5.6632e-01	7.3575e-01	6.3938e-01	4.9378e-01	3.6989e-01	1.6312e-01	1.8443e-01	1.7627e-01	2.2034e+02	4.6739e+02	4.8234e+02	4.0500e+02	1.3389e+02	1.3529e+02	2.7041e+02	2.5562e+02	2.5657e+02	1.9677e+02	
2000	4.5933e-01	5.1640e-01	5.6619e-01	7.3019e-01	6.4015e-01	4.9334e-01	3.7083e-01	1.5973e-01	1.8308e-01	1.7959e-01	2.2015e+02	4.5083e+02	4.9161e+02	4.1670e+02	1.3775e+02	1.3424e+02	2.7048e+02	2.4414e+02	2.5480e+02	1.9179e+02	
2001	4.5856e-01	5.1471e-01	5.6520e-01	7.2590e-01	6.4340e-01	4.9256e-01	3.6755e-01	1.5829e-01	1.8408e-01	1.7844e-01	2.2014e+02	4.9293e+02	4.6998e+02	4.2912e+02	1.4323e+02	1.3329e+02	2.5972e+02	2.3930e+02	2.8563e+02	1.8553e+02	
2002	4.5773e-01	5.1456e-01	5.5137e-01	7.2657e-01	6.4740e-01	4.9102e-01	3.6531e-01	1.5622e-01	1.8747e-01	1.7454e-01	2.2007e+02	5.0917e+02	4.4920e+02	4.1989e+02	1.4215e+02	1.3227e+02	2.5789e+02	2.2558e+02	3.1216e+02	1.8797e+02	
2003	4.5900e-01	5.1662e-01	5.4405e-01	7.2845e-01	6.4645e-01	4.9122e-01	3.6925e-01	1.5902e-01	1.9273e-01	1.7160e-01	2.2342e+02	4.5290e+02	4.6065e+02	4.4478e+02	1.4512e+02	1.3296e+02	2.6059e+02	2.4721e+02	3.2361e+02	2.0469e+02	
2004	4.5863e-01	5.1913e-01	5.4213e-01	7.3395e-01	6.4264e-01	4.9080e-01	3.6940e-01	1.6229e-01	1.9183e-01	1.7327e-01	2.2096e+02	4.4238e+02	4.3761e+02	4.2458e+02	1.4349e+02	1.3216e+02	2.6178e+02	2.6285e+02	3.1409e+02	1.9564e+02	
2005	4.5956e-01	5.1990e-01	5.4472e-01	7.2499e-01	6.4088e-01	4.9078e-01	3.7417e-01	1.6076e-01	1.9215e-01	1.7634e-01	2.1916e+02	4.5597e+02	4.3472e+02	4.1022e+02	1.4031e+02	1.3085e+02	2.6400e+02	2.4681e+02	3.0966e+02	1.7923e+02	
2006	4.6010e-01	5.1538e-01	5.4805e-01	7.2201e-01	6.4040e-01	4.9171e-01	3.7628e-01	1.6010e-01	1.9189e-01	1.7672e-01	2.2202e+02	4.8545e+02	4.2902e+02	4.1568e+02	1.3711e+02	1.3286e+02	2.6637e+02	2.5646e+02	3.1673e+02	1.8414e+02	
2007	4.5955e-01	5.1676e-01	5.5057e-01	7.2332e-01	6.4010e-01	4.9324e-01	3.7270e-01	1.5994e-01	1.8837e-01	1.7546e-01	2.1751e+02	4.5729e+02	4.4537e+02	4.2277e+02	1.3857e+02	1.3467e+02	2.5974e+02	2.4603e+02	2.7942e+02	1.7561e+02	
2009	4.5699e-01	5.1468e-01	5.5088e-01	7.2342e-01	6.3970e-01	4.8871e-01	3.7076e-01	1.5793e-01	1.8255e-01	1.7315e-01	2.1784e+02	4.5117e+02	4.6543e+02	4.1027e+02	1.3557e+02	1.3113e+02	2.6226e+02	2.4618e+02	2.9668e+02	1.8265e+02	
2008	4.5929e-01	5.1748e-01	5.4948e-01	7.2466e-01	6.3939e-01	4.9428e-01	3.7307e-01	1.5672e-01	1.8173e-01	1.7437e-01	2.2095e+02	4.4718e+02	4.3928e+02	4.2832e+02	1.3396e+02	1.3437e+02	2.6839e+02	2.4725e+02	2.9850e+02	1.9465e+02	
2010	4.5869e-01	5.1458e-01	5.4989e-01	7.2514e-01	6.4355e-01	4.9135e-01	3.7085e-01	1.5763e-01	1.8380e-01	1.7480e-01	2.2339e+02	4.4564e+02	4.5279e+02	4.4259e+02	1.4215e+02	1.3425e+02	2.6765e+02	2.5198e+02	3.0432e+02	1.9926e+02	
2011	4.5991e-01	5.1485e-01	5.5139e-01	7.2680e-01	6.4626e-01	4.9767e-01	3.6700e-01	1.5835e-01	1.8156e-01	1.7620e-01	2.1690e+02	4.3768e+02	4.5000e+02	4.0014e+02	1.3816e+02	1.3454e+02	2.6516e+02	2.3869e+02	2.7452e+02	1.7608e+02	
2012	4.5820e-01	5.1306e-01	5.6102e-01	7.2221e-01	6.3882e-01	4.9296e-01	3.7128e-01	1.5652e-01	1.8172e-01	1.7460e-01	2.1837e+02	4.2051e+02	4.7441e+02	4.1778e+02	1.3351e+02	1.3359e+02	2.6828e+02	2.4085e+02	2.7077e+02	1.9762e+02	
2013	4.5872e-01	5.1533e-01	5.6703e-01	7.2587e-01	6.4143e-01	4.9189e-01	3.7018e-01	1.5670e-01	1.8464e-01	1.7530e-01	2.1687e+02	3.9934e+02	4.7658e+02	4.2204e+02	1.3867e+02	1.3381e+02	2.5975e+02	2.3727e+02	2.8704e+02	1.9524e+02	
2014	4.5775e-01	5.1569e-01	5.7357e-01	7.2647e-01	6.4080e-01	4.8906e-01	3.6820e-01	1.5719e-01	1.8557e-01	1.7553e-01	2.1542e+02	4.2246e+02	5.0326e+02	4.1854e+02	1.3548e+02	1.3050e+02	2.5588e+02	2.3042e+02	2.9320e+02	1.9205e+02	
2015	4.5643e-01	5.1362e-01	5.7562e-01	7.2128e-01	6.3846e-01	4.8352e-01	3.7070e-01	1.5735e-01	1.8894e-01	1.7445e-01	2.1500e+02	4.1678e+02	5.2261e+02	4.0511e+02	1.3784e+02	1.2721e+02	2.5879e+02	2.3054e+02	2.9912e+02	1.7173e+02	
2016	4.5516e-01	5.1341e-01	5.9716e-01	7.2043e-01	6.3589e-01	4.7982e-01	3.6999e-01	1.5772e-01	1.8912e-01	1.7329e-01	2.1655e+02	4.3285e+02	5.8028e+02	4.3843e+02	1.3777e+02	1.2810e+02	2.6068e+02	2.2413e+02	2.5753e+02	1.7376e+02	
2017	4.5716e-01	5.1569e-01	6.0947e-01	7.2014e-01	6.3572e-01	4.8632e-01	3.7144e-01	1.6086e-01	1.8299e-01	1.7136e-01	2.1918e+02	4.3591e+02	5.6921e+02	4.0775e+02	1.3275e+02	1.2918e+02	2.6935e+02	2.3929e+02	2.6818e+02	1.9459e+02	
2018	4.5769e-01	5.2055e-01	6.0438e-01	7.1361e-01	6.3233e-01	4.8892e-01	3.7300e-01	1.6006e-01	1.8277e-01	1.7228e-01	2.2022e+02	4.3901e+02	5.1973e+02	4.1467e+02	1.3247e+02	1.3079e+02	2.6342e+02	2.3509e+02	3.1084e+02	2.1187e+02	
2019	4.5631e-01	5.2286e-01	5.9452e-01	7.1654e-01	6.3245e-01	4.8308e-01	3.7277e-01	1.5736e-01	1.8862e-01	1.7606e-01	2.2046e+02	4.5240e+02	5.1343e+02	4.2585e+02	1.3600e+02	1.2910e+02	2.6378e+02	2.3233e+02	3.1263e+02	1.9564e+02	
2020	4.5617e-01	5.2043e-01	5.8299e-01	7.1106e-01	6.3353e-01	4.8526e-01	3.7148e-01	1.6048e-01	1.8864e-01	1.7356e-01	2.1859e+02	4.2744e+02	4.9183e+02	3.8871e+02	1.3290e+02	1.3155e+02	2.6038e+02	2.5314e+02	3.2036e+02	2.1173e+02	
