year	month	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	
		PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	
		total	total	total	total	total	Arctic	Arctic	Arctic	Arctic	Arctic	N_Atl	N_Atl	N_Atl	N_Atl	N_Atl	N_Pac	N_Pac	N_Pac	N_Pac	N_Pac	Equ_N	Equ_N	Equ_N	Equ_N	Equ_N	Equ	Equ	Equ	Equ	Equ	Equ_S	Equ_S	Equ_S	Equ_S	Equ_S	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Ind	SO_Ind	SO_Ind	SO_Ind	SO_Ind	
		min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	
1989	7	-2.8197e-14	-4.7329e-15	1.8745e-15	1.2610e-14	3.0857e-14	-1.8344e-14	6.7430e-16	6.3613e-15	1.6662e-14	4.0776e-14	-2.4862e-14	-1.4095e-14	-4.9974e-15	5.4233e-15	1.6703e-14	-2.2746e-14	-1.5032e-14	-7.8552e-15	3.0793e-15	2.3631e-14	-2.5483e-14	-1.3404e-14	-1.5965e-15	5.2879e-15	1.2958e-14	-4.4239e-14	-1.7614e-14	-4.6399e-15	1.5263e-15	1.1788e-14	-3.4602e-15	8.2057e-15	1.5543e-14	2.3402e-14	3.5350e-14	8.6022e-18	1.2549e-16	4.0522e-16	1.5866e-14	3.9231e-14	1.6432e-17	1.4232e-16	5.2046e-15	1.8836e-14	3.1743e-14	-1.3235e-14	3.2443e-16	4.0743e-15	1.1361e-14	3.2683e-14	
1989	8	-2.6014e-14	-3.3797e-15	2.5439e-15	1.4903e-14	3.1946e-14	-8.3369e-15	2.9728e-15	1.3530e-14	2.1389e-14	3.5119e-14	-9.5342e-15	1.8731e-15	9.5244e-15	1.6972e-14	3.2042e-14	-2.7703e-14	-1.1655e-14	-3.0961e-15	6.4824e-15	1.7063e-14	-2.0637e-14	-1.2954e-14	5.6541e-16	5.9962e-15	1.2375e-14	-4.0474e-14	-1.6580e-14	-4.5593e-15	1.0761e-15	9.9626e-15	-4.6140e-15	7.6985e-15	1.5975e-14	2.2543e-14	3.3718e-14	1.8549e-17	1.0812e-16	4.3632e-16	2.6641e-14	4.1104e-14	-4.0909e-17	1.2023e-16	6.7412e-15	2.1654e-14	3.8560e-14	-1.3016e-14	2.3435e-16	6.4153e-15	1.6008e-14	3.1231e-14	
1989	9	-2.4617e-14	-1.7139e-15	4.0518e-15	1.6344e-14	3.4300e-14	-2.4149e-15	6.0273e-16	1.4463e-15	1.2365e-14	2.7195e-14	2.7314e-15	1.7543e-14	2.6948e-14	3.5667e-14	4.7270e-14	-2.4337e-14	-4.6106e-15	4.3519e-15	1.5180e-14	2.6185e-14	-1.2411e-14	-6.3686e-15	6.5803e-15	1.2640e-14	2.3711e-14	-4.4538e-14	-1.5550e-14	-4.4714e-15	1.0947e-15	9.4826e-15	-2.0284e-15	8.8984e-15	1.5381e-14	2.1319e-14	3.3049e-14	4.3702e-17	2.6213e-16	2.1308e-15	3.2197e-14	4.3688e-14	-2.5787e-16	2.3464e-16	7.0122e-15	2.0974e-14	3.5183e-14	-1.1973e-14	1.2248e-15	1.1476e-14	2.4324e-14	4.1682e-14	
1989	10	-2.3856e-14	-9.9236e-17	5.3397e-15	1.5360e-14	3.1398e-14	-5.9110e-16	1.3875e-16	3.2912e-16	4.5094e-15	2.9509e-14	5.0087e-15	1.6162e-14	3.2440e-14	4.3801e-14	5.4689e-14	-1.0441e-14	5.2891e-15	1.3389e-14	2.3454e-14	3.0764e-14	-8.6620e-15	3.6201e-15	1.5355e-14	2.4461e-14	3.8411e-14	-4.6570e-14	-1.4878e-14	-3.7366e-15	1.8316e-15	9.8389e-15	-2.5733e-15	5.8834e-15	1.2658e-14	2.1334e-14	3.0919e-14	2.6228e-16	1.0532e-15	7.3520e-15	1.5350e-14	3.0761e-14	-4.8896e-15	1.2558e-15	7.2831e-15	1.4976e-14	2.8056e-14	-9.5857e-15	5.8706e-15	1.0688e-14	1.5784e-14	2.6583e-14	
1989	11	-2.1012e-14	-1.8748e-15	3.3796e-15	1.4158e-14	3.2486e-14	-6.7095e-16	7.0196e-17	2.4338e-16	1.7400e-15	3.6527e-14	1.4504e-15	1.8601e-14	2.8566e-14	3.9664e-14	6.9003e-14	5.0629e-15	1.0978e-14	1.7401e-14	2.3385e-14	3.5423e-14	-3.1298e-15	1.1273e-14	1.9077e-14	3.3131e-14	6.2067e-14	-4.5537e-14	-1.0735e-14	-2.5277e-15	2.1636e-15	1.1415e-14	-9.1389e-15	1.1490e-15	9.5936e-15	1.6845e-14	2.6129e-14	-2.8035e-15	6.3200e-16	3.9262e-15	1.0016e-14	2.0602e-14	-1.7497e-14	-2.8175e-15	4.1455e-15	1.2528e-14	2.1470e-14	-1.1645e-14	-2.6978e-15	2.1848e-15	8.2818e-15	1.8037e-14	
1990	0	-2.4210e-14	-5.9170e-15	1.2939e-15	1.2035e-14	3.5311e-14	-4.3575e-16	5.7595e-17	2.3006e-16	1.8530e-15	4.6917e-14	-1.1299e-16	1.4657e-14	3.3104e-14	4.9061e-14	7.9685e-14	6.2039e-15	1.4569e-14	2.2379e-14	3.0518e-14	4.2308e-14	4.0859e-15	1.3793e-14	2.6213e-14	3.3586e-14	5.3052e-14	-4.4264e-14	-1.0554e-14	-2.2312e-15	2.7467e-15	1.4267e-14	-1.2932e-14	-2.6941e-15	4.8867e-15	1.1898e-14	2.1765e-14	-1.3274e-14	-6.3288e-15	2.4057e-16	7.1587e-15	1.7972e-14	-3.1387e-14	-1.3707e-14	-7.1627e-15	5.7014e-15	3.0252e-14	-2.7055e-14	-1.1571e-14	-7.5557e-15	-1.5173e-15	1.5781e-14	
1990	1	-2.5414e-14	-7.5092e-15	1.0152e-16	9.8555e-15	3.5487e-14	-1.2759e-15	2.4166e-17	1.5758e-16	1.4503e-15	3.7455e-14	-1.4825e-16	8.4967e-15	3.3756e-14	4.7350e-14	7.2495e-14	5.0220e-16	1.0151e-14	2.0739e-14	3.0887e-14	4.4725e-14	5.3698e-15	1.3787e-14	2.5276e-14	3.3798e-14	6.2833e-14	-4.1895e-14	-1.0396e-14	-3.7708e-15	6.5328e-16	1.1001e-14	-1.5331e-14	-4.8283e-15	2.7226e-15	9.1597e-15	1.7348e-14	-2.1665e-14	-1.2277e-14	-1.4511e-15	6.4260e-15	1.5828e-14	-3.2046e-14	-1.9254e-14	-8.9343e-15	2.2692e-15	2.6697e-14	-2.4399e-14	-1.5516e-14	-9.3080e-15	-2.8955e-15	1.3186e-14	
1990	2	-2.0758e-14	-5.9987e-15	5.7940e-16	1.1401e-14	2.8769e-14	-1.8313e-15	5.1218e-17	1.3706e-16	9.5350e-16	3.1088e-14	5.3690e-16	1.2041e-14	2.3074e-14	3.9726e-14	6.3140e-14	1.1152e-15	1.2719e-14	2.0420e-14	3.5607e-14	5.0024e-14	3.3045e-15	1.2693e-14	2.1218e-14	2.6473e-14	4.0618e-14	-3.4441e-14	-1.1236e-14	-5.0803e-15	2.8889e-16	8.9126e-15	-1.3787e-14	-4.4793e-15	3.3113e-15	9.7749e-15	1.7716e-14	-1.3498e-14	-5.1152e-15	1.7605e-15	9.2835e-15	1.9345e-14	-2.2975e-14	-1.0359e-14	-1.8581e-15	8.9692e-15	1.8729e-14	-1.9250e-14	-8.8234e-15	-3.3145e-15	4.9534e-15	1.7215e-14	
1990	3	-1.7246e-14	-2.9380e-15	2.2609e-15	1.2858e-14	2.7588e-14	-4.5955e-15	6.4232e-17	2.6554e-16	1.4004e-15	4.2119e-14	-4.6859e-15	6.3784e-15	1.5368e-14	3.0924e-14	5.0151e-14	3.9143e-15	1.1116e-14	1.7667e-14	2.5573e-14	4.2631e-14	-3.6269e-16	1.1352e-14	1.6634e-14	2.2009e-14	3.7627e-14	-3.0055e-14	-1.2115e-14	-4.1541e-15	-1.3571e-16	8.6759e-15	-1.1336e-14	-2.3600e-15	6.6497e-15	1.3890e-14	2.2963e-14	-3.9692e-15	5.6593e-16	5.1809e-15	1.5859e-14	2.8007e-14	-8.3766e-15	-9.8200e-16	2.3899e-15	7.9808e-15	1.9076e-14	-1.0650e-14	-1.0572e-15	5.4225e-15	1.2735e-14	2.6680e-14	
1990	4	-1.7817e-14	-1.1720e-15	3.6046e-15	1.2701e-14	2.5229e-14	-6.8997e-15	1.0258e-16	7.3499e-16	3.4089e-15	2.3447e-14	-6.6526e-15	-3.0175e-15	5.9726e-15	1.6925e-14	3.6521e-14	3.9804e-15	7.9558e-15	1.2418e-14	1.7308e-14	3.0736e-14	-5.8247e-15	2.1339e-15	1.3735e-14	2.0203e-14	3.4421e-14	-2.9421e-14	-1.1186e-14	-3.6487e-15	6.3959e-16	9.7338e-15	-5.6003e-15	2.2944e-15	1.1995e-14	1.8387e-14	3.0005e-14	1.0926e-16	9.9946e-16	6.7969e-15	1.2038e-14	2.5915e-14	-4.8178e-16	7.8935e-16	4.7232e-15	1.0423e-14	2.1471e-14	-5.6312e-15	3.8483e-15	8.2605e-15	1.3599e-14	1.9295e-14	
1990	5	-1.9321e-14	-1.2338e-15	3.8043e-15	1.3537e-14	2.8982e-14	-1.0950e-14	7.5548e-16	3.6459e-15	1.3551e-14	3.7165e-14	-1.6787e-14	-1.0193e-14	4.0728e-15	2.2401e-14	3.6929e-14	-2.9489e-15	-2.1406e-17	3.8105e-15	1.1297e-14	2.3327e-14	-1.3298e-14	-6.6135e-15	6.8995e-15	1.4362e-14	2.7329e-14	-3.2625e-14	-1.2481e-14	-3.1202e-15	1.9510e-15	1.1943e-14	-1.2139e-15	5.9137e-15	1.3958e-14	2.3212e-14	3.5691e-14	6.4623e-18	2.0669e-16	3.4137e-15	1.9928e-14	3.3915e-14	3.3981e-17	3.8690e-16	5.4231e-15	1.5082e-14	2.7167e-14	-3.8983e-15	3.3592e-15	7.5317e-15	1.2549e-14	1.6749e-14	
1990	6	-2.4884e-14	-2.9277e-15	3.0812e-15	1.3960e-14	2.9764e-14	-1.7910e-14	1.3891e-15	1.1425e-14	2.4468e-14	4.2549e-14	-1.7880e-14	-8.4822e-15	4.0261e-15	1.3860e-14	2.7697e-14	-1.3307e-14	-6.7024e-15	-1.5280e-15	8.6620e-15	2.4016e-14	-1.9232e-14	-1.1060e-14	-5.7810e-16	7.2054e-15	1.4984e-14	-3.9483e-14	-1.4048e-14	-3.0804e-15	2.3951e-15	1.2285e-14	-2.7926e-15	7.4615e-15	1.6818e-14	2.4097e-14	3.5791e-14	3.4469e-17	2.0607e-16	8.9888e-16	2.1614e-14	3.2347e-14	3.5145e-17	3.2583e-16	5.2302e-15	1.6216e-14	2.8873e-14	-6.5359e-15	1.3817e-15	6.8666e-15	1.2619e-14	2.1747e-14	
1990	7	-2.8440e-14	-4.2078e-15	2.0140e-15	1.4737e-14	3.4359e-14	-2.2230e-14	9.2973e-16	1.2977e-14	2.6677e-14	4.0755e-14	-1.2874e-14	-1.8971e-15	9.9209e-15	2.0842e-14	3.1360e-14	-2.5601e-14	-1.2132e-14	-3.9212e-15	7.0215e-15	2.2874e-14	-2.5463e-14	-1.3101e-14	-3.9294e-15	2.5554e-15	1.0612e-14	-5.0125e-14	-1.7052e-14	-4.0578e-15	2.1425e-15	1.3714e-14	-4.5828e-15	6.8881e-15	1.5831e-14	2.3541e-14	3.4500e-14	1.5751e-17	1.0283e-16	3.8921e-16	2.4311e-14	4.4595e-14	-7.4142e-18	2.1390e-16	4.3686e-15	2.0756e-14	4.1216e-14	-8.6454e-15	3.5201e-16	5.8199e-15	1.5064e-14	3.2110e-14	
1990	8	-2.5953e-14	-3.3687e-15	2.6451e-15	1.6141e-14	3.7937e-14	-1.2601e-14	4.1563e-15	1.5883e-14	2.5920e-14	3.7561e-14	-7.0113e-15	6.4915e-15	1.7742e-14	2.8405e-14	4.2508e-14	-2.2355e-14	-1.0032e-14	7.0813e-16	6.7985e-15	2.0206e-14	-2.0186e-14	-1.2505e-14	-1.7585e-15	4.2924e-15	1.0133e-14	-4.5950e-14	-1.5910e-14	-4.1272e-15	1.6931e-15	1.2361e-14	-4.0997e-15	6.9469e-15	1.4896e-14	2.1188e-14	3.4921e-14	1.2278e-17	1.4752e-16	8.2008e-16	2.8248e-14	5.7367e-14	-7.2403e-17	1.6657e-16	6.2029e-15	2.7069e-14	4.6157e-14	-1.5029e-14	3.2845e-16	6.6512e-15	2.1939e-14	4.4272e-14	
1990	9	-2.4987e-14	-1.1078e-15	4.1655e-15	1.6682e-14	3.6242e-14	1.3028e-16	9.8997e-16	4.5582e-15	1.9043e-14	4.3500e-14	9.4266e-15	2.0598e-14	2.6561e-14	3.3115e-14	4.8063e-14	-1.5133e-14	-1.2520e-15	7.3053e-15	1.8324e-14	3.6565e-14	-1.4907e-14	-7.2904e-15	4.4317e-15	9.4418e-15	2.1190e-14	-4.0732e-14	-1.5658e-14	-4.4866e-15	1.5604e-15	1.1272e-14	-9.9294e-16	7.9618e-15	1.5255e-14	2.1547e-14	3.2391e-14	3.6797e-17	2.2440e-16	1.6767e-15	3.0266e-14	4.5311e-14	-4.2924e-17	3.3807e-16	5.9266e-15	2.6460e-14	4.4546e-14	-2.1874e-14	1.9140e-15	1.0859e-14	2.4228e-14	3.6646e-14	
1990	10	-2.4095e-14	-3.0052e-17	5.6661e-15	1.6036e-14	3.2508e-14	-1.3791e-16	2.2504e-16	4.8838e-16	4.7587e-15	3.3823e-14	6.0329e-15	1.7489e-14	2.7073e-14	3.8183e-14	5.5774e-14	-1.0440e-14	8.8091e-15	1.6401e-14	2.5513e-14	3.6234e-14	-9.3097e-15	3.4453e-15	1.6953e-14	2.4450e-14	4.6364e-14	-4.5294e-14	-1.5185e-14	-3.7578e-15	1.9418e-15	1.0472e-14	-3.7220e-15	4.6312e-15	1.2924e-14	2.0947e-14	3.1430e-14	1.0081e-16	8.3017e-16	8.6301e-15	1.6253e-14	2.7283e-14	7.4698e-17	2.0941e-15	7.2635e-15	1.5779e-14	3.3581e-14	-8.5270e-15	6.5264e-15	9.5735e-15	1.2570e-14	2.7756e-14	
1990	11	-1.9359e-14	-2.2430e-15	3.6548e-15	1.4942e-14	3.2593e-14	-4.4025e-16	9.1845e-17	2.8803e-16	3.2325e-15	4.3591e-14	-6.9351e-15	1.4651e-14	2.9059e-14	3.9436e-14	5.4310e-14	-8.5960e-16	1.0615e-14	1.6485e-14	2.3493e-14	3.5701e-14	-3.5690e-15	1.2101e-14	2.3254e-14	2.9898e-14	4.4840e-14	-3.8137e-14	-1.1078e-14	-2.7924e-15	2.3768e-15	1.1452e-14	-1.1251e-14	-8.4129e-16	7.5021e-15	1.5816e-14	2.7748e-14	-5.7839e-15	8.2966e-16	5.5209e-15	1.0928e-14	1.8115e-14	-1.1983e-14	-8.5933e-16	7.7668e-15	1.5550e-14	2.8334e-14	-1.5819e-14	-2.8414e-15	2.3082e-15	1.1391e-14	2.1749e-14	
1991	0	-2.3512e-14	-5.7524e-15	1.0654e-15	1.1104e-14	3.3078e-14	-6.4519e-16	7.1459e-17	2.7650e-16	1.5071e-15	3.7706e-14	-7.8905e-15	6.2432e-15	2.6253e-14	3.9573e-14	6.9153e-14	4.2314e-15	1.1132e-14	1.6372e-14	2.4421e-14	4.4344e-14	3.2972e-15	1.3666e-14	2.2046e-14	3.2997e-14	5.4650e-14	-4.0918e-14	-8.6798e-15	-2.3266e-15	2.7052e-15	1.3604e-14	-1.3072e-14	-3.9421e-15	3.0795e-15	1.1484e-14	2.5686e-14	-2.1373e-14	-8.5137e-15	-7.8685e-16	7.0770e-15	1.5688e-14	-2.7716e-14	-1.2428e-14	-2.8090e-15	5.6387e-15	2.1485e-14	-2.1898e-14	-1.1113e-14	-7.2257e-15	-5.9510e-16	1.4537e-14	
1991	1	-2.3920e-14	-6.9260e-15	1.9902e-16	9.5369e-15	3.1708e-14	-1.4268e-15	7.1047e-17	2.2993e-16	9.3689e-16	3.0502e-14	-4.8004e-15	5.1038e-15	2.0965e-14	3.8238e-14	7.0399e-14	1.7570e-15	1.0956e-14	1.8508e-14	2.7860e-14	4.4127e-14	3.9348e-15	1.3559e-14	2.2917e-14	3.1607e-14	5.4382e-14	-3.6901e-14	-1.0098e-14	-3.3334e-15	2.0475e-15	1.3075e-14	-1.5767e-14	-5.4159e-15	4.1663e-16	7.8827e-15	1.9465e-14	-1.6808e-14	-9.5301e-15	-2.4931e-15	5.0013e-15	1.7175e-14	-3.0551e-14	-1.3432e-14	-3.8231e-15	3.0108e-15	2.1440e-14	-1.9811e-14	-1.2959e-14	-8.2222e-15	-3.0279e-15	9.6398e-15	
1991	2	-2.0870e-14	-5.2322e-15	6.7510e-16	1.0251e-14	3.2019e-14	-1.3027e-15	7.3268e-17	1.9106e-16	9.6184e-16	2.6980e-14	-7.1527e-16	6.3463e-15	1.7944e-14	3.2247e-14	5.7939e-14	2.1586e-15	1.1009e-14	2.0236e-14	3.5680e-14	5.5909e-14	2.7713e-15	1.1847e-14	2.3127e-14	3.2462e-14	5.1310e-14	-2.7972e-14	-1.0255e-14	-3.8934e-15	6.4225e-16	1.2272e-14	-1.5382e-14	-4.4665e-15	1.6121e-15	9.1657e-15	2.1482e-14	-1.1506e-14	-4.0770e-15	1.0257e-15	5.3135e-15	1.3489e-14	-3.0675e-14	-8.3373e-15	8.1485e-16	8.7999e-15	2.1921e-14	-2.4886e-14	-8.0182e-15	-3.8548e-15	3.1653e-15	1.5153e-14	
1991	3	-1.4216e-14	-2.8372e-15	2.4208e-15	1.2120e-14	2.6494e-14	-1.9734e-15	5.6879e-17	1.5427e-16	7.7035e-16	3.1680e-14	-2.8921e-15	4.9123e-15	1.5165e-14	2.2465e-14	3.6623e-14	4.4682e-15	1.2799e-14	1.7302e-14	2.3025e-14	3.3863e-14	8.0441e-16	8.6090e-15	1.4655e-14	2.3232e-14	3.6938e-14	-2.5185e-14	-1.0311e-14	-4.4442e-15	-3.3702e-16	9.3577e-15	-1.0086e-14	-2.2606e-15	6.2951e-15	1.4294e-14	2.6777e-14	-1.8629e-15	7.1184e-16	4.3676e-15	1.1324e-14	1.7811e-14	-1.3024e-14	3.1072e-16	4.7983e-15	9.6053e-15	1.6966e-14	-8.7792e-15	-9.2310e-16	4.7972e-15	1.1032e-14	2.0086e-14	
1991	4	-1.3830e-14	-1.1580e-15	3.4250e-15	1.3014e-14	2.6037e-14	-4.7751e-15	4.1098e-17	2.0343e-16	2.2609e-15	2.2651e-14	-4.8070e-15	-1.8048e-16	6.2589e-15	1.7094e-14	3.0486e-14	5.1310e-15	8.3113e-15	1.2452e-14	1.8204e-14	3.7479e-14	-5.0042e-15	2.7536e-15	1.1147e-14	1.9571e-14	3.1602e-14	-2.3918e-14	-1.0206e-14	-4.1641e-15	7.1837e-16	9.9230e-15	-4.1979e-15	2.4103e-15	1.1010e-14	1.9523e-14	3.1864e-14	6.2639e-17	4.3906e-16	5.9212e-15	1.3966e-14	2.5860e-14	-2.3534e-15	8.1974e-16	5.6146e-15	1.3306e-14	2.3087e-14	-5.4081e-15	4.2680e-15	9.1769e-15	1.3369e-14	1.8790e-14	
1991	5	-1.5056e-14	-1.0475e-15	3.3955e-15	1.2055e-14	2.9101e-14	-7.5671e-15	6.1535e-16	1.3728e-15	5.9648e-15	2.7887e-14	-1.0254e-14	-5.3300e-15	1.0580e-15	1.2034e-14	2.6918e-14	-2.1954e-15	1.1905e-15	3.7920e-15	8.4645e-15	2.7550e-14	-1.2013e-14	-6.1957e-15	4.7141e-15	1.3465e-14	2.8839e-14	-2.7505e-14	-1.0308e-14	-3.2714e-15	2.1125e-15	1.1206e-14	-1.8991e-16	6.8926e-15	1.4662e-14	2.4740e-14	3.5681e-14	4.0317e-17	2.5849e-16	2.1379e-15	1.4719e-14	3.1964e-14	9.7016e-17	1.0362e-15	5.3168e-15	1.0908e-14	2.0977e-14	-4.4411e-15	2.4891e-15	7.4223e-15	1.1348e-14	1.7325e-14	
1991	6	-2.0359e-14	-2.2082e-15	3.3302e-15	1.3709e-14	2.6995e-14	-1.9211e-14	2.7029e-15	8.2160e-15	1.9075e-14	3.7577e-14	-1.5068e-14	-7.1318e-15	1.1516e-15	9.7692e-15	2.4828e-14	-1.2126e-14	-5.9603e-15	-6.3626e-16	8.7606e-15	2.4970e-14	-1.9856e-14	-1.0515e-14	-1.8021e-15	6.6860e-15	1.8437e-14	-3.8173e-14	-1.0461e-14	-1.9226e-15	2.7637e-15	1.3241e-14	-1.0206e-15	9.0023e-15	1.5213e-14	2.1629e-14	3.0940e-14	3.6005e-17	1.5458e-16	7.4880e-16	1.7249e-14	3.1929e-14	2.4748e-17	3.4866e-16	7.0336e-15	1.5745e-14	2.7341e-14	-4.2544e-15	1.4311e-15	6.7275e-15	1.0059e-14	1.4928e-14	
1991	7	-2.4906e-14	-3.2424e-15	2.5023e-15	1.4374e-14	3.2429e-14	-1.7542e-14	3.5998e-15	1.4131e-14	2.8015e-14	5.2127e-14	-1.2518e-14	-3.1261e-15	8.0118e-15	1.9806e-14	3.1508e-14	-2.0754e-14	-1.1677e-14	-1.8351e-15	8.1389e-15	2.2032e-14	-2.3198e-14	-1.2320e-14	-5.6338e-15	2.8075e-15	1.4805e-14	-4.9027e-14	-1.2337e-14	-2.4388e-15	2.5251e-15	1.1716e-14	-3.4194e-15	7.3308e-15	1.4433e-14	2.1103e-14	3.4321e-14	1.5508e-17	1.1248e-16	5.0957e-16	2.0663e-14	4.4120e-14	4.4922e-18	2.2302e-16	5.7027e-15	2.0221e-14	3.4219e-14	-5.1182e-15	6.4100e-16	6.4748e-15	1.4331e-14	2.7649e-14	
1991	8	-2.3265e-14	-2.2688e-15	3.0264e-15	1.4528e-14	3.4570e-14	-6.3929e-15	4.9089e-15	1.7705e-14	2.6315e-14	3.7304e-14	-1.1176e-14	1.0779e-14	1.7831e-14	2.6791e-14	3.9835e-14	-2.1762e-14	-9.4754e-15	2.1228e-15	1.2458e-14	2.5430e-14	-2.2776e-14	-1.3013e-14	-1.9496e-15	4.5828e-15	1.1882e-14	-3.8066e-14	-1.2135e-14	-2.9853e-15	1.9570e-15	1.0436e-14	-3.8284e-15	6.1151e-15	1.2531e-14	1.8569e-14	3.3076e-14	-1.3941e-17	1.4824e-16	5.0881e-16	1.6476e-14	4.2953e-14	-1.9881e-17	1.4052e-16	9.0887e-15	2.5727e-14	4.3801e-14	-7.1472e-15	7.9347e-16	7.3179e-15	1.7101e-14	3.6133e-14	
1991	9	-1.9450e-14	-9.9638e-16	3.7723e-15	1.6541e-14	3.6225e-14	1.1289e-17	7.7112e-16	1.7613e-15	1.9528e-14	4.4461e-14	1.0518e-14	2.5126e-14	3.1152e-14	3.7892e-14	5.8366e-14	-1.6475e-14	-3.5893e-15	4.9962e-15	1.4274e-14	3.1571e-14	-1.3477e-14	-6.9291e-15	4.9698e-15	1.1832e-14	2.6252e-14	-3.3242e-14	-1.0233e-14	-2.6781e-15	2.1563e-15	1.0058e-14	-1.4273e-15	6.4904e-15	1.3559e-14	2.0040e-14	3.2109e-14	5.4821e-17	1.6145e-16	7.0103e-16	2.7889e-14	4.6842e-14	-1.3320e-15	5.1777e-16	1.1000e-14	2.3659e-14	3.8704e-14	-9.9696e-15	1.7711e-15	1.2272e-14	2.5670e-14	3.6971e-14	
1991	10	-1.7210e-14	5.9143e-17	5.3161e-15	1.5908e-14	3.1612e-14	-7.3049e-16	1.5434e-16	3.9743e-16	6.5635e-15	3.9900e-14	8.9480e-15	2.3052e-14	2.9233e-14	3.6197e-14	4.6428e-14	-4.6386e-15	4.7896e-15	1.1749e-14	2.1245e-14	4.0189e-14	-1.0202e-14	3.5986e-15	1.4265e-14	2.2139e-14	3.5477e-14	-3.2822e-14	-8.4039e-15	-2.4073e-15	2.6235e-15	1.2275e-14	-3.2089e-15	5.0471e-15	1.1746e-14	1.8186e-14	2.8665e-14	1.0869e-16	6.2418e-16	5.5164e-15	1.8285e-14	3.0329e-14	-5.0837e-16	2.3826e-15	8.5946e-15	1.7991e-14	3.4717e-14	-9.3391e-15	5.8942e-15	9.0782e-15	1.5905e-14	2.9740e-14	
1991	11	-1.8804e-14	-1.5976e-15	4.0421e-15	1.4793e-14	3.1268e-14	-1.5760e-15	8.6250e-17	2.7221e-16	2.6742e-15	3.6400e-14	3.8642e-16	1.2480e-14	2.4540e-14	3.3432e-14	5.5478e-14	6.6938e-15	1.4179e-14	2.0235e-14	2.7654e-14	5.2420e-14	-3.5423e-15	1.0798e-14	2.1373e-14	2.9674e-14	4.4704e-14	-3.3363e-14	-8.7190e-15	-1.8541e-15	2.8206e-15	1.1888e-14	-7.9148e-15	6.9473e-16	7.8403e-15	1.5043e-14	2.3865e-14	-7.3265e-16	1.5391e-15	6.6000e-15	1.1716e-14	1.7636e-14	-1.8417e-14	-1.9931e-15	6.7439e-15	1.5279e-14	2.7913e-14	-1.5656e-14	-3.1778e-15	8.0542e-16	8.9412e-15	1.7753e-14	
1992	0	-2.1105e-14	-5.4814e-15	1.4960e-15	1.2115e-14	3.5852e-14	-8.2613e-16	6.6863e-17	2.2163e-16	1.6299e-15	4.1830e-14	-7.4061e-15	3.7617e-15	1.8582e-14	2.9431e-14	5.3079e-14	3.0561e-15	1.0887e-14	2.0744e-14	3.4231e-14	5.1601e-14	5.9687e-16	1.4663e-14	2.2416e-14	3.5921e-14	5.8202e-14	-3.0300e-14	-7.8081e-15	-1.7321e-15	3.4488e-15	1.3328e-14	-1.5435e-14	-2.9815e-15	5.0121e-15	1.2112e-14	2.3764e-14	-1.2558e-14	-4.1495e-15	1.5521e-15	9.2659e-15	2.0561e-14	-2.5011e-14	-1.5344e-14	-4.4876e-15	7.7650e-15	2.9435e-14	-2.5557e-14	-1.2848e-14	-9.6555e-15	-3.4202e-15	1.4022e-14	
