year	month	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	Cflx	
		PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	
		total	total	total	total	total	Arctic	Arctic	Arctic	Arctic	Arctic	N_Atl	N_Atl	N_Atl	N_Atl	N_Atl	N_Pac	N_Pac	N_Pac	N_Pac	N_Pac	Equ_N	Equ_N	Equ_N	Equ_N	Equ_N	Equ	Equ	Equ	Equ	Equ	Equ_S	Equ_S	Equ_S	Equ_S	Equ_S	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Ind	SO_Ind	SO_Ind	SO_Ind	SO_Ind	
		min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	
1949	5	-1.5944e-14	1.5867e-16	6.7306e-15	1.7374e-14	3.3123e-14	-3.5364e-16	4.9609e-16	1.1290e-15	5.2340e-15	2.1531e-14	-9.8160e-15	4.0601e-15	1.2379e-14	2.5722e-14	4.6655e-14	3.1558e-16	6.2850e-15	1.1874e-14	1.8730e-14	3.3636e-14	-6.7740e-15	9.3240e-16	7.3710e-15	1.4073e-14	2.5070e-14	-3.8053e-14	-1.1145e-14	4.5697e-16	7.1352e-15	1.9415e-14	4.5418e-15	1.6256e-14	2.4496e-14	3.1421e-14	4.3351e-14	-9.0604e-16	2.9734e-17	5.5509e-16	1.4752e-14	2.4265e-14	-5.8129e-16	2.0713e-16	6.7627e-15	1.3597e-14	2.7059e-14	3.3839e-16	1.2144e-15	1.0991e-14	1.5871e-14	2.0929e-14	
1949	6	-2.8601e-14	-8.3471e-16	4.1195e-15	1.6369e-14	3.3013e-14	-6.0116e-15	1.8853e-15	3.0745e-15	5.5812e-15	1.6196e-14	-1.2222e-14	-5.8951e-16	7.9655e-15	2.3240e-14	4.4680e-14	-9.1339e-15	-2.8559e-15	4.0732e-15	1.0459e-14	2.1979e-14	-1.1677e-14	-6.2312e-15	-8.9379e-16	6.7943e-15	1.8857e-14	-4.8711e-14	-1.8880e-14	-7.0493e-16	6.9442e-15	2.0189e-14	3.6953e-15	1.3721e-14	2.2463e-14	3.1623e-14	4.5633e-14	-1.2198e-15	-7.9474e-17	2.3868e-16	1.8131e-14	2.6109e-14	-1.1108e-15	1.4395e-16	2.1563e-15	1.7101e-14	3.0448e-14	1.1682e-16	9.1612e-16	1.1466e-14	1.6595e-14	2.3287e-14	
1949	7	-3.6765e-14	-2.9290e-15	2.9083e-15	1.4933e-14	3.0790e-14	-1.1912e-14	1.9395e-15	3.3021e-15	7.6903e-15	2.0331e-14	-1.5667e-14	-2.1633e-15	4.2793e-15	1.4507e-14	3.4491e-14	-1.2032e-14	-3.8755e-15	3.1865e-15	9.6408e-15	2.0776e-14	-2.1464e-14	-9.7436e-15	-5.9454e-15	3.4157e-16	1.2068e-14	-6.1573e-14	-2.4948e-14	-3.2888e-15	5.4278e-15	1.9066e-14	4.0698e-16	1.0778e-14	1.9550e-14	2.7764e-14	3.9553e-14	-2.0762e-15	-3.1238e-16	6.3471e-17	1.4271e-14	2.3708e-14	-2.4921e-15	8.9559e-17	1.6403e-15	1.6389e-14	2.8271e-14	6.4677e-17	7.6996e-16	1.0554e-14	2.0207e-14	2.8088e-14	
1949	8	-3.5381e-14	-3.0355e-15	2.3983e-15	1.3376e-14	2.9410e-14	-6.0828e-15	8.8840e-16	1.9729e-15	6.4748e-15	2.1295e-14	-1.3508e-14	1.6925e-15	7.9707e-15	1.7301e-14	4.2954e-14	-1.0119e-14	1.1320e-15	9.4314e-15	1.6678e-14	2.7797e-14	-1.9243e-14	-8.6832e-15	-5.3395e-15	4.7224e-16	9.2754e-15	-5.9413e-14	-2.7408e-14	-4.8091e-15	4.0128e-15	1.5923e-14	-7.4955e-16	9.7044e-15	1.6365e-14	2.5251e-14	3.4640e-14	-3.1684e-15	-8.3094e-16	-1.3655e-16	1.0210e-14	1.9759e-14	-2.6573e-15	-2.3304e-17	2.0453e-15	1.6896e-14	2.8805e-14	-2.0285e-16	7.6097e-16	6.3407e-15	1.8240e-14	3.3023e-14	
1949	9	-2.9877e-14	-2.3141e-15	3.0068e-15	1.3426e-14	2.6312e-14	-3.3302e-15	1.3789e-16	2.5272e-16	4.9689e-15	2.3105e-14	-4.2915e-15	1.1682e-14	1.9539e-14	3.7623e-14	6.9400e-14	-5.6713e-15	5.9113e-15	1.7353e-14	2.5436e-14	4.4528e-14	-1.1722e-14	-4.7243e-15	8.9166e-16	8.1216e-15	2.5175e-14	-5.3471e-14	-2.2127e-14	-4.7063e-15	3.7059e-15	1.4599e-14	-6.0461e-16	7.7076e-15	1.4183e-14	2.0234e-14	2.8731e-14	-7.3803e-15	-2.4095e-15	-6.6676e-16	6.6142e-15	1.7038e-14	-3.7223e-15	-3.0849e-16	4.4554e-15	1.4256e-14	2.5430e-14	-8.5260e-16	8.2334e-16	5.2516e-15	1.3692e-14	2.0818e-14	
1949	10	-2.7454e-14	-1.3014e-15	3.6452e-15	1.3587e-14	3.1831e-14	-1.3067e-15	5.8320e-17	1.3724e-16	1.0448e-15	1.9512e-14	-6.8083e-15	6.3067e-15	1.8416e-14	3.3786e-14	5.4712e-14	-5.4106e-15	1.3420e-14	3.0690e-14	4.1246e-14	5.9730e-14	-3.8965e-15	3.9237e-15	1.2530e-14	1.9762e-14	3.8503e-14	-5.8125e-14	-1.9952e-14	-3.3214e-15	3.9609e-15	2.0009e-14	-3.7933e-15	7.0592e-15	1.3163e-14	2.0107e-14	3.2064e-14	-9.3370e-15	-2.1445e-15	-8.4557e-16	4.4157e-15	1.5066e-14	-6.1552e-15	-1.1071e-15	1.8494e-15	9.4191e-15	2.1569e-14	-3.1418e-15	1.0026e-15	4.9372e-15	1.0583e-14	1.7534e-14	
1949	11	-2.8003e-14	-2.2430e-15	3.0143e-15	1.1093e-14	2.9677e-14	-5.9801e-16	3.8218e-17	8.6784e-17	4.0635e-16	1.3567e-14	-2.0961e-14	-1.2383e-15	1.1306e-14	2.4605e-14	4.7712e-14	-1.2001e-14	7.8898e-15	2.3202e-14	3.4624e-14	4.6403e-14	6.6111e-16	1.0241e-14	1.9411e-14	2.9230e-14	4.3879e-14	-5.5778e-14	-1.8723e-14	-3.3886e-15	5.7231e-15	1.9234e-14	-5.5135e-15	3.2211e-15	9.6678e-15	1.6552e-14	2.5188e-14	-1.4799e-14	-4.4486e-15	2.3011e-16	3.3314e-15	7.0696e-15	-1.3106e-14	-1.6838e-15	2.3246e-15	5.8001e-15	1.1153e-14	-9.3459e-15	-4.5485e-15	-7.4624e-16	3.6727e-15	9.9301e-15	
1950	0	-2.7830e-14	-8.2594e-15	1.0137e-15	1.0514e-14	3.0286e-14	-3.5635e-16	1.4235e-18	6.9925e-17	2.0493e-16	1.3390e-14	-2.5812e-14	-3.1456e-15	6.5859e-15	2.0837e-14	3.9961e-14	-1.0947e-14	2.7037e-15	1.6092e-14	3.0855e-14	4.1924e-14	3.6662e-15	1.3713e-14	2.2109e-14	3.2226e-14	5.0377e-14	-5.4264e-14	-1.8366e-14	-5.2962e-15	5.0035e-15	1.6482e-14	-6.5909e-15	6.8714e-16	8.1835e-15	1.5565e-14	2.6184e-14	-2.4221e-14	-1.5661e-14	-6.3139e-15	2.3373e-15	8.8588e-15	-2.1672e-14	-1.0227e-14	-4.5396e-15	4.7069e-15	1.2566e-14	-1.9396e-14	-1.5172e-14	-1.1162e-14	-6.7876e-15	4.2284e-15	
1950	1	-2.7838e-14	-9.1050e-15	8.1938e-17	9.9020e-15	3.0444e-14	-3.8777e-16	-2.1553e-17	3.5571e-17	1.1358e-16	9.6816e-15	-1.0165e-14	2.9249e-16	7.7431e-15	2.6595e-14	5.7257e-14	-2.1410e-14	2.3003e-15	1.5690e-14	2.5632e-14	4.0159e-14	1.9094e-15	1.2543e-14	1.9727e-14	3.3730e-14	5.8993e-14	-4.5653e-14	-1.7304e-14	-4.4888e-15	4.9036e-15	1.5979e-14	-8.8202e-15	2.0989e-16	7.7981e-15	1.6121e-14	2.7653e-14	-2.2616e-14	-1.5658e-14	-1.0905e-14	-1.6763e-15	3.6513e-15	-2.5067e-14	-1.4134e-14	-5.8922e-15	4.7600e-16	1.1733e-14	-2.0593e-14	-1.6391e-14	-1.2432e-14	-6.7554e-15	6.1047e-15	
1950	2	-2.4139e-14	-3.8169e-15	1.4406e-15	1.0619e-14	2.9000e-14	-5.8159e-16	-4.3091e-17	5.0668e-17	1.3002e-16	1.6389e-14	-6.3689e-15	2.3710e-15	1.0042e-14	3.6024e-14	6.0376e-14	-1.7561e-14	2.2837e-15	1.4016e-14	2.4120e-14	3.5245e-14	1.1032e-15	1.2211e-14	2.2715e-14	2.8536e-14	4.4845e-14	-4.3494e-14	-1.6016e-14	-3.2978e-15	3.5776e-15	1.5290e-14	-6.1153e-15	1.6177e-15	8.8951e-15	1.8091e-14	2.9392e-14	-1.4939e-14	-5.7923e-15	-7.7719e-16	1.5019e-15	6.0917e-15	-1.9191e-14	-6.6044e-15	-7.1353e-16	3.9399e-15	1.5635e-14	-1.3458e-14	-6.6637e-15	-3.2993e-15	8.7998e-16	8.1906e-15	
1950	3	-2.1107e-14	-2.2042e-16	4.4730e-15	1.2503e-14	2.9138e-14	-1.0383e-15	-1.1192e-16	5.6064e-17	1.4888e-16	2.1817e-14	-8.7689e-16	7.1468e-15	1.8149e-14	4.4378e-14	6.8142e-14	-8.4345e-15	4.5402e-15	1.3600e-14	1.9807e-14	3.0759e-14	-1.8829e-16	9.3747e-15	1.5851e-14	2.2376e-14	3.8125e-14	-3.4618e-14	-1.6747e-14	-2.2266e-15	4.0161e-15	1.3088e-14	-2.0827e-15	5.5595e-15	1.3575e-14	2.2801e-14	3.3550e-14	-4.9170e-15	6.8267e-17	2.7498e-15	5.8670e-15	1.2998e-14	-3.7802e-15	-6.8340e-17	3.4857e-15	8.4762e-15	1.5164e-14	-1.1033e-15	3.3613e-15	6.7920e-15	1.0009e-14	1.5033e-14	
1950	4	-1.9422e-14	-1.4960e-17	5.6459e-15	1.4695e-14	3.1086e-14	-5.9091e-15	-2.1471e-16	1.7458e-16	8.9436e-16	3.0039e-14	-3.3750e-15	7.0226e-15	1.7844e-14	3.6947e-14	5.2303e-14	-1.6527e-14	2.0195e-15	8.0918e-15	1.6136e-14	2.9759e-14	-2.2785e-15	4.8559e-15	1.0539e-14	1.9265e-14	3.3785e-14	-3.8953e-14	-1.4307e-14	-8.2389e-16	5.7215e-15	1.3823e-14	6.3598e-16	8.8129e-15	1.8116e-14	2.6441e-14	3.8117e-14	-1.2081e-15	3.9830e-17	2.7960e-15	1.0547e-14	2.0110e-14	-1.0494e-15	1.3099e-16	5.4033e-15	1.1245e-14	2.5130e-14	2.9935e-16	4.2955e-15	1.1733e-14	1.7364e-14	2.2897e-14	
1950	5	-1.8454e-14	-1.2332e-16	5.1901e-15	1.3766e-14	3.2709e-14	-2.7529e-15	6.5678e-16	2.4118e-15	8.0410e-15	2.7070e-14	-8.7917e-15	7.0831e-15	1.4564e-14	2.6864e-14	4.1281e-14	-1.3008e-14	-4.3806e-15	1.9647e-15	1.3289e-14	2.7495e-14	-4.3895e-15	-5.0651e-16	4.0880e-15	1.1799e-14	2.2947e-14	-4.9005e-14	-1.1902e-14	6.8513e-16	7.1152e-15	1.7467e-14	6.2052e-16	1.0878e-14	2.0958e-14	3.0641e-14	4.4571e-14	-1.4179e-15	-1.0486e-16	2.9852e-16	8.5799e-15	1.4345e-14	-1.3021e-15	1.2239e-16	3.0634e-15	1.0056e-14	2.3347e-14	1.3417e-16	1.8592e-15	8.4541e-15	1.2825e-14	1.8834e-14	
1950	6	-2.7466e-14	-1.1719e-15	4.6181e-15	1.4279e-14	2.9498e-14	-3.9348e-15	2.6035e-15	4.5018e-15	8.6148e-15	2.3655e-14	-9.0760e-15	2.9470e-15	8.0980e-15	2.1198e-14	3.8447e-14	-1.3420e-14	-7.7208e-15	1.0906e-15	1.2598e-14	2.4088e-14	-1.1274e-14	-6.5536e-15	-1.5253e-15	6.3307e-15	2.0282e-14	-5.8977e-14	-1.7089e-14	-3.4217e-16	8.0819e-15	2.1565e-14	-2.7786e-16	9.3047e-15	1.7411e-14	2.7215e-14	4.7421e-14	-1.8617e-15	-2.9189e-16	6.4616e-17	1.2248e-14	2.1787e-14	-1.5436e-15	-3.6458e-17	1.9681e-15	1.2414e-14	2.1408e-14	9.4726e-17	6.4656e-16	9.2493e-15	1.6836e-14	2.5750e-14	
1950	7	-3.8533e-14	-3.1585e-15	2.7905e-15	1.2625e-14	2.9617e-14	-1.2770e-14	2.3320e-15	4.5208e-15	1.2383e-14	3.3269e-14	-1.0720e-14	-1.3092e-15	5.7431e-15	1.5333e-14	3.1878e-14	-1.2866e-14	-6.6983e-15	-1.0984e-15	6.8739e-15	1.9574e-14	-1.4319e-14	-8.9440e-15	-4.7364e-15	7.9874e-16	1.2288e-14	-6.6097e-14	-2.5034e-14	-3.0847e-15	6.3346e-15	1.9913e-14	-2.4058e-15	6.9763e-15	1.5464e-14	2.6206e-14	4.3233e-14	-2.2338e-15	-5.5299e-16	-9.3313e-17	9.6855e-15	1.8663e-14	-2.1483e-15	-4.2235e-17	1.6255e-15	1.2115e-14	2.2817e-14	-2.0172e-17	6.6623e-16	8.0968e-15	1.4679e-14	2.2605e-14	
1950	8	-2.9454e-14	-2.7202e-15	2.8959e-15	1.4157e-14	2.9874e-14	-3.1737e-15	5.1462e-16	2.4972e-15	1.5472e-14	3.8626e-14	-1.4299e-14	8.5917e-16	1.0156e-14	2.3133e-14	4.2612e-14	-1.2586e-14	1.3349e-15	1.1782e-14	2.0296e-14	3.7767e-14	-1.6922e-14	-9.4949e-15	-4.3512e-15	3.4255e-15	1.7116e-14	-4.9415e-14	-2.2370e-14	-4.3150e-15	4.7785e-15	1.8217e-14	-2.6605e-15	6.7724e-15	1.4246e-14	2.3050e-14	3.6009e-14	-2.7372e-15	-1.3146e-15	-6.1234e-16	9.4563e-15	1.8610e-14	-2.9277e-15	-1.4732e-16	3.4760e-15	1.5543e-14	2.5988e-14	-2.3731e-16	5.8135e-16	8.9218e-15	1.4619e-14	2.4000e-14	
1950	9	-2.4686e-14	-1.3644e-15	5.0924e-15	1.4945e-14	3.0366e-14	-5.3896e-16	1.4582e-16	7.1715e-16	1.3798e-14	3.8053e-14	-4.4887e-15	1.0354e-14	1.6072e-14	3.4502e-14	5.7150e-14	-3.1699e-15	1.1079e-14	2.1594e-14	3.5368e-14	5.4036e-14	-1.1778e-14	-4.0682e-15	8.1625e-15	1.5144e-14	2.5892e-14	-4.2481e-14	-1.7413e-14	-2.6365e-15	4.8211e-15	1.6090e-14	-1.9854e-15	7.8910e-15	1.5674e-14	2.2392e-14	3.0373e-14	-3.0617e-15	-1.5558e-15	-7.3624e-16	1.0313e-14	1.9612e-14	-2.2684e-15	-1.1005e-16	4.6226e-15	1.3641e-14	2.8752e-14	-8.0998e-16	1.0958e-15	7.6281e-15	1.2935e-14	1.9172e-14	
1950	10	-2.2393e-14	-2.7751e-16	4.5295e-15	1.5634e-14	3.2855e-14	-4.9653e-16	5.8393e-17	1.3803e-16	1.5000e-15	2.4447e-14	9.8267e-15	1.6833e-14	2.1887e-14	3.4441e-14	5.5585e-14	-1.3238e-15	1.9426e-14	3.3106e-14	4.8887e-14	6.4830e-14	-4.5684e-15	6.1958e-15	1.7725e-14	2.7623e-14	4.1352e-14	-4.2160e-14	-1.6150e-14	-3.1614e-16	5.6571e-15	1.9046e-14	-4.6099e-15	6.7821e-15	1.4103e-14	2.1151e-14	2.9999e-14	-5.2716e-15	-1.3736e-15	-4.1245e-16	3.4147e-15	1.4941e-14	-4.9401e-15	-2.6635e-16	2.9948e-15	9.3352e-15	2.1582e-14	3.5711e-16	1.9010e-15	3.9938e-15	7.0563e-15	1.2194e-14	
1950	11	-2.0244e-14	-1.3772e-15	3.8360e-15	1.3714e-14	3.8297e-14	-1.0055e-15	5.1507e-17	8.6609e-17	4.8040e-16	1.9352e-14	6.5466e-16	1.8134e-14	3.0858e-14	4.1452e-14	5.1162e-14	-6.0217e-16	2.0155e-14	3.3989e-14	4.4740e-14	5.9281e-14	3.4033e-15	1.5337e-14	2.6361e-14	3.6438e-14	4.8966e-14	-4.7415e-14	-1.2931e-14	-4.7783e-16	6.0525e-15	2.4698e-14	-5.0306e-15	5.1255e-15	1.1469e-14	1.7625e-14	2.8431e-14	-1.4585e-14	-2.5866e-15	2.1563e-16	3.7047e-15	1.4011e-14	-1.3125e-14	-2.3755e-15	1.7488e-15	4.6513e-15	1.0683e-14	-1.3021e-14	-8.6626e-15	-4.4937e-15	3.1715e-15	1.1306e-14	
1951	0	-2.4047e-14	-6.6281e-15	2.4229e-15	1.2765e-14	3.6134e-14	-2.6011e-16	1.6987e-17	5.7423e-17	3.4078e-16	1.6798e-14	-5.8183e-15	3.4101e-15	1.4591e-14	2.9941e-14	5.6818e-14	-4.9774e-15	1.3006e-14	2.5732e-14	3.3919e-14	4.6821e-14	4.9159e-15	1.4116e-14	2.4392e-14	4.1186e-14	7.7934e-14	-5.2306e-14	-1.4332e-14	-2.8624e-15	6.4344e-15	1.5027e-14	-6.3391e-15	2.6227e-15	1.0841e-14	1.8672e-14	3.2657e-14	-2.5230e-14	-1.2464e-14	-3.1255e-15	1.1759e-15	7.7997e-15	-2.4613e-14	-1.3283e-14	-9.5498e-16	6.7133e-15	1.4437e-14	-1.8736e-14	-1.4575e-14	-1.0746e-14	-5.7388e-15	6.5219e-15	
1951	1	-2.5347e-14	-7.6996e-15	1.0722e-15	1.1337e-14	3.5947e-14	-3.6155e-16	-8.8860e-18	3.7884e-17	1.7889e-16	1.1915e-14	-1.1433e-14	7.8182e-16	1.4844e-14	4.1919e-14	7.1138e-14	-1.6972e-14	6.2135e-15	2.0893e-14	3.0558e-14	4.9416e-14	5.2359e-15	1.5011e-14	2.4585e-14	4.2077e-14	6.3805e-14	-4.2787e-14	-1.5393e-14	-4.3789e-15	4.6014e-15	1.3753e-14	-7.0861e-15	1.0643e-15	8.7388e-15	1.6321e-14	2.8572e-14	-1.8504e-14	-1.3748e-14	-3.5808e-15	6.4066e-16	1.1324e-14	-3.1142e-14	-1.4986e-14	-3.2631e-15	3.8527e-15	1.3901e-14	-1.9255e-14	-1.4489e-14	-1.0661e-14	-6.5192e-15	8.3627e-15	
1951	2	-2.2053e-14	-3.0095e-15	2.9990e-15	1.2516e-14	3.2977e-14	-7.5039e-16	-3.6683e-17	3.8758e-17	1.4937e-16	1.3317e-14	-2.7546e-15	3.2462e-15	1.8633e-14	4.4750e-14	6.5952e-14	-2.2411e-14	5.2044e-15	1.7753e-14	2.8349e-14	4.2494e-14	5.2069e-15	1.3315e-14	2.2114e-14	3.1393e-14	5.3976e-14	-5.0225e-14	-1.6924e-14	-5.4737e-15	3.6272e-15	1.4058e-14	-7.4183e-15	2.9475e-15	1.0512e-14	1.9704e-14	3.3345e-14	-1.3067e-14	-5.1228e-15	-8.8595e-17	3.9457e-15	1.2053e-14	-1.5979e-14	-4.2162e-15	2.9492e-15	9.4732e-15	1.5340e-14	-1.0327e-14	-4.1002e-15	-2.7184e-16	4.9122e-15	1.2635e-14	
1951	3	-2.1737e-14	-6.4037e-17	6.3579e-15	1.6362e-14	3.3472e-14	-1.2723e-15	-7.2312e-17	6.4317e-17	1.6549e-16	2.3035e-14	1.9414e-15	9.7548e-15	2.1256e-14	4.3073e-14	6.5109e-14	-2.1499e-14	4.7878e-15	1.4300e-14	2.3676e-14	3.6419e-14	4.7545e-15	1.1604e-14	1.7812e-14	2.5393e-14	3.9814e-14	-4.6632e-14	-1.8207e-14	-5.6377e-15	4.4659e-15	1.5986e-14	-2.4642e-15	7.0839e-15	1.6688e-14	2.7075e-14	4.1424e-14	-1.7214e-15	8.1905e-18	4.5291e-15	1.0885e-14	1.7214e-14	-6.2478e-15	2.8557e-16	6.0816e-15	1.4520e-14	2.3517e-14	3.5757e-15	7.1561e-15	1.1374e-14	1.5949e-14	2.3117e-14	
1951	4	-2.3757e-14	-3.3871e-17	6.3217e-15	1.7038e-14	3.3650e-14	-3.0720e-15	-2.3735e-16	2.3170e-16	6.2062e-16	2.7772e-14	-7.5472e-16	6.5938e-15	1.4528e-14	3.2269e-14	5.0323e-14	-1.2760e-14	8.3952e-16	8.1307e-15	1.7160e-14	3.1663e-14	1.6886e-16	5.0648e-15	1.0580e-14	1.9152e-14	2.8333e-14	-3.6187e-14	-1.8100e-14	-4.6800e-15	4.4664e-15	1.5903e-14	-4.2331e-16	1.0989e-14	2.1831e-14	3.0571e-14	4.5429e-14	-1.2899e-15	2.5747e-17	5.1142e-15	1.6355e-14	2.2783e-14	-8.9330e-16	3.2849e-16	8.4753e-15	1.4540e-14	2.2817e-14	9.9718e-16	1.0060e-14	1.4436e-14	1.8225e-14	2.3592e-14	
1951	5	-2.4828e-14	-3.5130e-16	5.3424e-15	1.6702e-14	3.3807e-14	-3.7480e-15	5.8961e-16	1.3709e-15	5.2871e-15	2.4208e-14	-7.7761e-15	4.4027e-15	1.3608e-14	2.5194e-14	3.8199e-14	-1.4366e-14	-2.7466e-15	3.8037e-15	1.2434e-14	2.8851e-14	-6.6330e-15	-4.8730e-16	3.9202e-15	1.2089e-14	2.1491e-14	-4.5686e-14	-1.9716e-14	-3.6761e-15	6.4104e-15	1.8426e-14	-4.4422e-16	1.2656e-14	2.2970e-14	3.1961e-14	4.6719e-14	-1.0216e-15	-2.5314e-17	4.1788e-16	1.2232e-14	2.0181e-14	-8.1376e-16	2.0796e-16	8.4940e-15	1.6035e-14	2.7142e-14	2.7364e-16	3.3504e-15	1.4072e-14	2.0071e-14	2.4117e-14	
1951	6	-2.9988e-14	-2.5951e-15	3.5082e-15	1.5895e-14	3.0890e-14	-6.1430e-15	1.9700e-15	3.9277e-15	7.1906e-15	2.0379e-14	-1.4598e-14	-4.2521e-15	1.6041e-15	1.3603e-14	3.8047e-14	-1.4897e-14	-8.0065e-15	-3.0749e-15	5.6776e-15	2.5133e-14	-1.3754e-14	-6.2676e-15	-2.1817e-15	3.0776e-15	1.2594e-14	-5.3329e-14	-2.2366e-14	-3.6129e-15	5.9571e-15	1.9910e-14	-1.6549e-15	1.0827e-14	2.1329e-14	2.9406e-14	4.1106e-14	-2.0884e-15	-2.8224e-16	2.2510e-16	1.3693e-14	2.5772e-14	-6.3031e-16	1.7260e-16	1.0109e-14	1.7323e-14	2.6678e-14	2.2352e-16	1.1125e-15	1.3122e-14	1.9489e-14	2.6882e-14	
1951	7	-3.3689e-14	-4.6425e-15	2.7021e-15	1.6507e-14	3.3823e-14	-1.1801e-14	2.0178e-15	4.4110e-15	8.4164e-15	2.3613e-14	-2.0193e-14	-8.9403e-15	-4.5874e-16	1.3566e-14	3.9367e-14	-1.5923e-14	-6.9028e-15	6.2941e-16	1.0391e-14	2.5359e-14	-1.8949e-14	-1.0763e-14	-5.9706e-15	1.2020e-15	1.1832e-14	-6.5226e-14	-2.5916e-14	-5.5736e-15	4.6608e-15	1.8938e-14	-2.2966e-15	1.0144e-14	1.9935e-14	2.8628e-14	4.3725e-14	-1.9694e-15	-6.1150e-16	1.7391e-17	1.5658e-14	3.1733e-14	-2.0590e-15	1.6298e-16	6.5763e-15	2.4522e-14	3.8826e-14	1.5017e-16	8.4158e-16	1.2494e-14	2.3942e-14	3.3418e-14	
1951	8	-2.8828e-14	-3.8889e-15	2.7388e-15	1.4807e-14	3.1906e-14	-7.1716e-15	1.1461e-15	3.3618e-15	1.0515e-14	3.7508e-14	-2.0251e-14	-3.3699e-15	4.8997e-15	2.0690e-14	5.3453e-14	-1.7072e-14	-2.0759e-15	7.5897e-15	1.4984e-14	3.2703e-14	-1.8213e-14	-9.4900e-15	-4.8897e-15	1.5665e-15	1.2047e-14	-5.3980e-14	-2.1171e-14	-5.9973e-15	3.8232e-15	1.5582e-14	-8.3511e-16	7.7396e-15	1.6016e-14	2.6620e-14	3.9872e-14	-2.4825e-15	-1.0166e-15	-1.7069e-16	1.3334e-14	2.4201e-14	-3.5720e-15	8.9396e-17	7.7906e-15	2.2042e-14	3.2009e-14	-2.7116e-17	9.1600e-16	8.8512e-15	1.6410e-14	2.6337e-14	
1951	9	-2.6006e-14	-1.9155e-15	3.8994e-15	1.5380e-14	3.2302e-14	-1.2741e-15	2.8104e-16	8.3577e-16	9.0360e-15	3.9546e-14	-1.1654e-14	7.8153e-15	1.3657e-14	2.3831e-14	6.2223e-14	-1.1118e-14	3.1095e-15	1.8016e-14	3.0226e-14	4.7599e-14	-1.2142e-14	-5.2735e-15	3.9317e-15	1.1961e-14	2.5264e-14	-4.0314e-14	-1.9565e-14	-4.8218e-15	3.3001e-15	1.4444e-14	-7.6279e-16	9.3960e-15	1.6734e-14	2.4904e-14	3.5805e-14	-3.7551e-15	-1.8990e-15	-5.0580e-16	1.0868e-14	2.4565e-14	-3.5019e-15	1.0689e-16	8.4904e-15	2.0123e-14	3.2147e-14	7.8935e-17	1.4215e-15	8.1191e-15	1.3545e-14	2.1768e-14	
1951	10	-2.4803e-14	-6.5350e-16	4.5385e-15	1.6426e-14	3.2828e-14	-7.9527e-16	6.0601e-17	1.4301e-16	1.1844e-15	2.9383e-14	6.2236e-15	2.1125e-14	2.8905e-14	3.8441e-14	6.3612e-14	3.8190e-16	1.4622e-14	2.9792e-14	3.9338e-14	6.7763e-14	-5.1464e-15	3.7420e-15	1.5045e-14	2.4651e-14	3.8581e-14	-4.1315e-14	-1.8866e-14	-3.5980e-15	4.0700e-15	1.9123e-14	-2.4671e-15	7.9092e-15	1.5659e-14	2.3009e-14	3.3044e-14	-3.5296e-15	-1.3778e-15	-2.3659e-17	3.6643e-15	1.5706e-14	-2.7871e-15	5.7731e-16	4.5346e-15	1.3449e-14	2.4796e-14	9.6530e-16	2.8134e-15	4.9943e-15	8.9360e-15	1.4322e-14	
