year	month	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	EXP	
		PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	gCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	PgCarbonPerYr	
		total	total	total	total	total	Arctic	Arctic	Arctic	Arctic	Arctic	N_Atl	N_Atl	N_Atl	N_Atl	N_Atl	N_Pac	N_Pac	N_Pac	N_Pac	N_Pac	Equ_N	Equ_N	Equ_N	Equ_N	Equ_N	Equ	Equ	Equ	Equ	Equ	Equ_S	Equ_S	Equ_S	Equ_S	Equ_S	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Atl	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Pac	SO_Ind	SO_Ind	SO_Ind	SO_Ind	SO_Ind	
		min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	min(5pt)	25pt	median	75pt	max(95pt)	
2013	5	5.7496e-16	4.9712e-15	2.1315e-14	3.6583e-14	6.0393e-14	2.9265e-16	3.7931e-16	1.6614e-15	1.6322e-14	8.5407e-14	3.1121e-15	2.6117e-14	4.0868e-14	7.2828e-14	1.0897e-13	4.4914e-09	4.3790e-08	4.9340e-08	7.5688e-08	1.1873e-07	1.1683e-15	1.6916e-14	2.5567e-14	3.6572e-14	5.1331e-14	1.5278e-15	3.1847e-14	4.0836e-14	5.2696e-14	6.7622e-14	1.3338e-15	1.6099e-14	2.1617e-14	2.8446e-14	4.0515e-14	3.9332e-16	7.7335e-16	1.0703e-15	4.4042e-15	1.5183e-14	3.8638e-16	7.8051e-16	1.4481e-15	4.5104e-15	1.6854e-14	6.0763e-16	1.4636e-15	3.7163e-15	5.7127e-15	1.4144e-14	
2013	6	4.5770e-16	7.5024e-15	2.2518e-14	3.9136e-14	6.4168e-14	1.2263e-15	1.0252e-14	2.7127e-14	4.1149e-14	7.5513e-14	2.5691e-15	3.8837e-14	5.5490e-14	9.4299e-14	1.2051e-13	3.5698e-09	4.0090e-08	5.3501e-08	7.3759e-08	1.1527e-07	1.0178e-15	1.5924e-14	2.4093e-14	3.7859e-14	5.2625e-14	1.4435e-15	3.1845e-14	4.2888e-14	5.5401e-14	7.2689e-14	1.2297e-15	1.6067e-14	2.1399e-14	2.9141e-14	4.3681e-14	3.8270e-16	6.6010e-16	7.7507e-16	4.2165e-15	1.9691e-14	3.2338e-16	5.4679e-16	7.3817e-16	4.7479e-15	1.8852e-14	3.4781e-16	7.6720e-16	3.2571e-15	5.0775e-15	1.7015e-14	
2013	7	4.3224e-16	1.0387e-14	2.4709e-14	4.0069e-14	6.4190e-14	3.8939e-15	1.3520e-14	2.0062e-14	2.7314e-14	4.1974e-14	2.1152e-15	2.9036e-14	4.8596e-14	7.6204e-14	1.1510e-13	3.7454e-09	3.3031e-08	4.4374e-08	6.6279e-08	1.1931e-07	1.0854e-15	1.4537e-14	2.3178e-14	3.4950e-14	5.4878e-14	1.6117e-15	3.4973e-14	4.5416e-14	5.6219e-14	7.3646e-14	1.3487e-15	1.8685e-14	2.5279e-14	3.2734e-14	4.7927e-14	3.7875e-16	6.0163e-16	7.2761e-16	7.6953e-15	2.9079e-14	3.2208e-16	4.9152e-16	8.9616e-16	1.1049e-14	2.9307e-14	2.7071e-16	6.5929e-16	5.2859e-15	8.9729e-15	3.0051e-14	
2013	8	4.8029e-16	1.2197e-14	2.3902e-14	3.9800e-14	6.5920e-14	1.6612e-15	2.3386e-15	5.8627e-15	1.4135e-14	2.9137e-14	1.6728e-15	1.9864e-14	3.8822e-14	5.9134e-14	8.8038e-14	4.3489e-09	3.1231e-08	3.9962e-08	7.5749e-08	1.0994e-07	1.2821e-15	1.3444e-14	2.0398e-14	2.9128e-14	4.5827e-14	2.0151e-15	3.3787e-14	4.6281e-14	5.9308e-14	7.4423e-14	1.8093e-15	2.0276e-14	2.9551e-14	3.8960e-14	5.5411e-14	4.2707e-16	6.0160e-16	1.0550e-15	1.7346e-14	2.6552e-14	3.5643e-16	4.9509e-16	5.5251e-15	1.7977e-14	2.7173e-14	3.1386e-16	1.3996e-15	1.2592e-14	1.7115e-14	2.7109e-14	
2013	9	5.4486e-16	1.2152e-14	2.3364e-14	3.9179e-14	6.2086e-14	8.1347e-16	1.0801e-15	1.7814e-15	4.1753e-15	1.0162e-14	1.6546e-15	1.2740e-14	2.2753e-14	2.9965e-14	4.1407e-14	4.7068e-09	2.4896e-08	3.2533e-08	6.5954e-08	9.1895e-08	1.3700e-15	1.2523e-14	1.7451e-14	2.4246e-14	3.4321e-14	2.1828e-15	3.3773e-14	4.4363e-14	5.5393e-14	7.3025e-14	2.2396e-15	2.0167e-14	3.0919e-14	4.3803e-14	5.9152e-14	4.3319e-16	6.1233e-16	3.5877e-15	1.9252e-14	2.6751e-14	3.8789e-16	5.9286e-16	1.6975e-14	2.4320e-14	3.5573e-14	4.5751e-16	1.0002e-14	1.6411e-14	2.0342e-14	2.4646e-14	
2013	10	5.8792e-16	1.1436e-14	2.0881e-14	3.8383e-14	6.2052e-14	3.1833e-16	3.5842e-16	4.4305e-16	7.3012e-16	3.0212e-15	1.4273e-15	7.1941e-15	9.3326e-15	1.3003e-14	1.8826e-14	4.2616e-09	1.8214e-08	2.9029e-08	4.6025e-08	6.6669e-08	1.2561e-15	1.1275e-14	1.4718e-14	1.8741e-14	2.8959e-14	2.0404e-15	3.2299e-14	4.2184e-14	5.2127e-14	7.1486e-14	2.2187e-15	1.8236e-14	3.1524e-14	4.8816e-14	6.7195e-14	4.7770e-16	7.0653e-16	1.1893e-14	2.0580e-14	2.5553e-14	4.6644e-16	1.2970e-15	1.5305e-14	2.0123e-14	2.7436e-14	1.5212e-15	1.5926e-14	2.0025e-14	2.3149e-14	3.4745e-14	
2013	11	7.1018e-16	1.2708e-14	2.2623e-14	3.6228e-14	6.0050e-14	1.7334e-16	2.2866e-16	2.7165e-16	3.3864e-16	1.0425e-15	6.4241e-16	2.7501e-15	3.8996e-15	5.3482e-15	7.9707e-15	3.0750e-09	1.3855e-08	2.1249e-08	2.9249e-08	4.6050e-08	1.1026e-15	9.8165e-15	1.2674e-14	1.6953e-14	2.7949e-14	1.8747e-15	3.2004e-14	3.8763e-14	4.8673e-14	6.9133e-14	2.1281e-15	1.8811e-14	2.9415e-14	4.8330e-14	6.6062e-14	9.5138e-16	1.3075e-14	1.9201e-14	2.2612e-14	2.7316e-14	1.0577e-15	1.4761e-14	1.9776e-14	2.4147e-14	2.9124e-14	2.5600e-15	1.9361e-14	2.2909e-14	2.6225e-14	2.9626e-14	
2014	0	6.4792e-16	1.3689e-14	2.2579e-14	3.6833e-14	5.6210e-14	1.3666e-16	1.8027e-16	2.3383e-16	3.0292e-16	6.3182e-16	3.7553e-16	9.6445e-16	1.7865e-15	3.8497e-15	6.6572e-15	2.1382e-09	1.1737e-08	2.0683e-08	3.6393e-08	5.1965e-08	9.0169e-16	1.2185e-14	1.5177e-14	2.0083e-14	3.6486e-14	1.6230e-15	3.1838e-14	3.8309e-14	4.5265e-14	5.9607e-14	1.9563e-15	1.8875e-14	2.9856e-14	4.4682e-14	6.6966e-14	1.9894e-15	1.5565e-14	2.0782e-14	2.6147e-14	4.0936e-14	2.1232e-15	1.4142e-14	1.7815e-14	2.2995e-14	3.9296e-14	2.2729e-15	1.4943e-14	2.0779e-14	2.4344e-14	2.7374e-14	
2014	1	6.0925e-16	1.1848e-14	2.0332e-14	3.5593e-14	5.4611e-14	1.2040e-16	1.5575e-16	2.0420e-16	2.7304e-16	7.1308e-16	3.5865e-16	8.0808e-16	2.8451e-15	9.6233e-15	2.5480e-14	1.6070e-09	1.3276e-08	2.7334e-08	4.8649e-08	6.7636e-08	7.7754e-16	1.4716e-14	1.9125e-14	2.5046e-14	4.4117e-14	1.3903e-15	3.1740e-14	3.9999e-14	4.8035e-14	6.0172e-14	1.7145e-15	1.7409e-14	2.9187e-14	4.0753e-14	6.0184e-14	1.9514e-15	9.2494e-15	1.3110e-14	1.7494e-14	2.2649e-14	1.9534e-15	9.7637e-15	1.2856e-14	1.7371e-14	2.5514e-14	1.8952e-15	1.2608e-14	1.6448e-14	2.1497e-14	2.5689e-14	
2014	2	6.5048e-16	9.9244e-15	2.0114e-14	3.7098e-14	5.6495e-14	1.0807e-16	1.5179e-16	1.9761e-16	2.8050e-16	1.7779e-15	6.4391e-16	3.5080e-15	1.4596e-14	2.9915e-14	7.0672e-14	1.6489e-09	2.1629e-08	4.7610e-08	7.1022e-08	9.2221e-08	7.7004e-16	1.7541e-14	2.2169e-14	2.8506e-14	4.8116e-14	1.1441e-15	3.1639e-14	4.2326e-14	5.0842e-14	6.3850e-14	1.4481e-15	1.8197e-14	2.8295e-14	4.0425e-14	5.6098e-14	1.3327e-15	2.2492e-15	8.0644e-15	1.2095e-14	1.8088e-14	1.5690e-15	4.3068e-15	9.4027e-15	1.2579e-14	1.7434e-14	1.4267e-15	1.0164e-14	1.2058e-14	1.5827e-14	1.8461e-14	
2014	3	6.6865e-16	8.9848e-15	2.1613e-14	3.6210e-14	5.3681e-14	1.0345e-16	1.3657e-16	1.8818e-16	3.7897e-16	1.9547e-14	2.0897e-15	1.7744e-14	2.7885e-14	4.4820e-14	6.9918e-14	2.3768e-09	4.0926e-08	5.5206e-08	7.7431e-08	1.0549e-07	8.5822e-16	1.7746e-14	2.3144e-14	3.0378e-14	5.2434e-14	1.0112e-15	3.0547e-14	3.9412e-14	4.8253e-14	6.0633e-14	1.2618e-15	1.8241e-14	2.7528e-14	3.7431e-14	4.6282e-14	9.0866e-16	2.1514e-15	4.9882e-15	9.7922e-15	1.2466e-14	9.1632e-16	2.2974e-15	7.1229e-15	1.0444e-14	2.4617e-14	1.0906e-15	7.2931e-15	9.2517e-15	1.0622e-14	1.5341e-14	
2014	4	6.0949e-16	6.1544e-15	2.1382e-14	3.2533e-14	5.1553e-14	1.1240e-16	1.4479e-16	2.1569e-16	4.0815e-15	4.9806e-14	3.6304e-15	2.2921e-14	3.5171e-14	5.0310e-14	9.4313e-14	2.9528e-09	4.7406e-08	5.7152e-08	7.3912e-08	1.0366e-07	9.1527e-16	1.7895e-14	2.4531e-14	3.2078e-14	4.9194e-14	9.0964e-16	2.7049e-14	3.4223e-14	4.3547e-14	6.1442e-14	1.1453e-15	1.7931e-14	2.3945e-14	3.0441e-14	4.0871e-14	5.8311e-16	1.1500e-15	3.0089e-15	6.9606e-15	1.7883e-14	6.0048e-16	1.1002e-15	3.6763e-15	6.4275e-15	2.1282e-14	8.1837e-16	3.7384e-15	5.6147e-15	7.5558e-15	1.3588e-14	
2014	5	5.9127e-16	4.7759e-15	2.0432e-14	3.3701e-14	5.4450e-14	1.9114e-16	2.9233e-16	1.6564e-15	1.6404e-14	7.5493e-14	2.9498e-15	2.4080e-14	4.0223e-14	7.1640e-14	1.0960e-13	2.9123e-09	4.4858e-08	5.1812e-08	7.2054e-08	1.1355e-07	8.6637e-16	1.6752e-14	2.4682e-14	3.4555e-14	5.1423e-14	9.1400e-16	2.8572e-14	3.6048e-14	4.5668e-14	6.4243e-14	1.1102e-15	1.5999e-14	2.0929e-14	2.6345e-14	3.7868e-14	5.0894e-16	8.5433e-16	1.2321e-15	4.7875e-15	1.7634e-14	4.6852e-16	7.5070e-16	1.2432e-15	4.5525e-15	1.5437e-14	5.8194e-16	1.2882e-15	3.4731e-15	5.5730e-15	1.6074e-14	
2014	6	5.0220e-16	6.3443e-15	2.1536e-14	3.6528e-14	6.0184e-14	1.1463e-15	6.0254e-15	2.0749e-14	3.7789e-14	6.8332e-14	2.2652e-15	3.2146e-14	5.1376e-14	9.0136e-14	1.2007e-13	2.6977e-09	4.1658e-08	5.9224e-08	8.7141e-08	1.1396e-07	8.2593e-16	1.5876e-14	2.4597e-14	3.6394e-14	5.4521e-14	9.7219e-16	2.9478e-14	3.8430e-14	4.9856e-14	7.0421e-14	1.0878e-15	1.6239e-14	2.0797e-14	2.7425e-14	4.1927e-14	4.6528e-16	6.6931e-16	7.7704e-16	4.3413e-15	2.2495e-14	3.8667e-16	5.4749e-16	7.1703e-16	4.6030e-15	1.7586e-14	3.9028e-16	7.5559e-16	2.8117e-15	5.3039e-15	1.8657e-14	
2014	7	4.7231e-16	9.4801e-15	2.3765e-14	3.7153e-14	6.2926e-14	2.9513e-15	1.4520e-14	2.2773e-14	3.3217e-14	5.6054e-14	1.6473e-15	2.5545e-14	4.6321e-14	8.9104e-14	1.2709e-13	2.5719e-09	3.4425e-08	4.8241e-08	7.4968e-08	1.1040e-07	8.2174e-16	1.4174e-14	2.4213e-14	3.5372e-14	5.0960e-14	1.0512e-15	3.0537e-14	4.1542e-14	5.4333e-14	7.4434e-14	1.1355e-15	1.7874e-14	2.4138e-14	3.1064e-14	4.5283e-14	4.4845e-16	6.0726e-16	7.2950e-16	7.2991e-15	2.9111e-14	3.7779e-16	4.9598e-16	8.7259e-16	9.5979e-15	2.8460e-14	3.2728e-16	6.3396e-16	6.0909e-15	9.5716e-15	3.0008e-14	
2014	8	5.0275e-16	1.1505e-14	2.4230e-14	3.7884e-14	6.2507e-14	1.5062e-15	2.3359e-15	8.0156e-15	1.8802e-14	4.3919e-14	1.3012e-15	1.6778e-14	3.7719e-14	5.7773e-14	9.3895e-14	2.7212e-09	2.9518e-08	4.3975e-08	7.0744e-08	1.0815e-07	8.3995e-16	1.2932e-14	2.1390e-14	3.0777e-14	4.6175e-14	1.1704e-15	3.1139e-14	4.2284e-14	5.6122e-14	7.4523e-14	1.3206e-15	2.0036e-14	2.9126e-14	3.7172e-14	4.9806e-14	4.6419e-16	6.0915e-16	9.1150e-16	1.6036e-14	3.0534e-14	4.0495e-16	5.0437e-16	3.4698e-15	2.0241e-14	2.9583e-14	3.7028e-16	1.5621e-15	1.5182e-14	1.9528e-14	2.7020e-14	
2014	9	5.5932e-16	1.0857e-14	2.2384e-14	3.6506e-14	5.9306e-14	6.9707e-16	8.5433e-16	2.4971e-15	6.4901e-15	1.2774e-14	1.3655e-15	1.2569e-14	2.2732e-14	3.0223e-14	5.3855e-14	2.6787e-09	2.2463e-08	3.8475e-08	6.4437e-08	9.0933e-08	8.6312e-16	1.2123e-14	1.8659e-14	2.5543e-14	3.4339e-14	1.2116e-15	2.7678e-14	4.0077e-14	5.2844e-14	7.2494e-14	1.5319e-15	2.0746e-14	3.0955e-14	4.2866e-14	5.5410e-14	4.6741e-16	6.4723e-16	4.1844e-15	2.0607e-14	2.6697e-14	4.0928e-16	5.3522e-16	1.2817e-14	2.0395e-14	2.9795e-14	5.1105e-16	1.0681e-14	1.6746e-14	2.0999e-14	2.7429e-14	
2014	10	5.6345e-16	1.0492e-14	2.0116e-14	3.5735e-14	6.0988e-14	3.1770e-16	4.0842e-16	4.9271e-16	6.6531e-16	3.7452e-15	1.4481e-15	6.9616e-15	9.7497e-15	1.3767e-14	1.8209e-14	2.6167e-09	1.8206e-08	2.9870e-08	5.0892e-08	6.9079e-08	8.5380e-16	1.1246e-14	1.4826e-14	1.8986e-14	2.8599e-14	1.1649e-15	2.9054e-14	3.8665e-14	5.1274e-14	7.7394e-14	1.6197e-15	1.8470e-14	3.0665e-14	4.4488e-14	6.2039e-14	4.7210e-16	8.6366e-16	1.1448e-14	1.9621e-14	2.9742e-14	3.9506e-16	7.9535e-16	1.4904e-14	2.1314e-14	2.9180e-14	1.2328e-15	1.5790e-14	1.9379e-14	2.1796e-14	2.9031e-14	
2014	11	6.4911e-16	1.1380e-14	2.1672e-14	3.5951e-14	6.5002e-14	1.8804e-16	2.2653e-16	3.1376e-16	3.9450e-16	1.0767e-15	6.2680e-16	2.1806e-15	4.0572e-15	5.5888e-15	8.6770e-15	2.2577e-09	1.4559e-08	2.0762e-08	3.1397e-08	4.6988e-08	8.3348e-16	9.7670e-15	1.3063e-14	1.6853e-14	2.8133e-14	1.1587e-15	2.9786e-14	3.9891e-14	5.2644e-14	8.2512e-14	1.6552e-15	1.7669e-14	2.7914e-14	4.6236e-14	6.6432e-14	1.1761e-15	1.3385e-14	1.9553e-14	2.4150e-14	3.0249e-14	9.1080e-16	1.1868e-14	1.8190e-14	2.3153e-14	3.4833e-14	1.8019e-15	2.0368e-14	2.3429e-14	2.6047e-14	2.8745e-14	
2015	0	5.7132e-16	1.2269e-14	2.0344e-14	3.4893e-14	6.4561e-14	1.4596e-16	1.8496e-16	2.4553e-16	3.4715e-16	7.5719e-16	3.8507e-16	7.8248e-16	1.9538e-15	4.6198e-15	9.9346e-15	1.5576e-09	1.0965e-08	1.8415e-08	3.0270e-08	4.5113e-08	7.2443e-16	1.2482e-14	1.6122e-14	1.9936e-14	3.6190e-14	1.0663e-15	2.9875e-14	4.0213e-14	5.5749e-14	7.6701e-14	1.5769e-15	1.5943e-14	2.4942e-14	4.1726e-14	6.5332e-14	1.8749e-15	1.5858e-14	1.9934e-14	2.3864e-14	2.8474e-14	1.6221e-15	1.2681e-14	1.7428e-14	2.2711e-14	2.8259e-14	1.8804e-15	1.4320e-14	1.8341e-14	2.1933e-14	2.5554e-14	
2015	1	5.4682e-16	1.1147e-14	1.9554e-14	3.5260e-14	6.0203e-14	1.3360e-16	1.7268e-16	2.2735e-16	3.2213e-16	8.3737e-16	3.5317e-16	6.8758e-16	2.8782e-15	7.8414e-15	2.1713e-14	1.3718e-09	1.3664e-08	2.6578e-08	5.0241e-08	7.5956e-08	6.8592e-16	1.5514e-14	2.0050e-14	2.6000e-14	4.4174e-14	9.5522e-16	2.9970e-14	4.2544e-14	5.4709e-14	7.0904e-14	1.4005e-15	1.5913e-14	2.6628e-14	3.8919e-14	5.8132e-14	1.7942e-15	7.3528e-15	1.3016e-14	1.7621e-14	2.4411e-14	1.6935e-15	9.9568e-15	1.2583e-14	1.6980e-14	2.2427e-14	1.6053e-15	1.2508e-14	1.7515e-14	2.3109e-14	2.6666e-14	
2015	2	5.8616e-16	9.5736e-15	1.8910e-14	3.5473e-14	5.5778e-14	1.2106e-16	1.6386e-16	2.1417e-16	3.1793e-16	1.7065e-15	5.9508e-16	2.0968e-15	1.4076e-14	2.2963e-14	5.3819e-14	1.5669e-09	2.4853e-08	4.9955e-08	6.8419e-08	8.9020e-08	7.4779e-16	1.9376e-14	2.4095e-14	3.0095e-14	5.0232e-14	8.7034e-16	2.7267e-14	3.9251e-14	5.0317e-14	6.4839e-14	1.2787e-15	1.7535e-14	2.7859e-14	4.0323e-14	5.4198e-14	1.4182e-15	2.5429e-15	8.5630e-15	1.2486e-14	1.7560e-14	1.5061e-15	5.2206e-15	9.1054e-15	1.2754e-14	1.6587e-14	1.4188e-15	9.9392e-15	1.1687e-14	1.3640e-14	1.6471e-14	
2015	3	6.0661e-16	8.5163e-15	2.0509e-14	3.5481e-14	5.8916e-14	1.1792e-16	1.5935e-16	2.1045e-16	3.4924e-16	1.7228e-14	1.9603e-15	1.4779e-14	2.6372e-14	4.1786e-14	7.4551e-14	2.1098e-09	4.2658e-08	5.5683e-08	8.2588e-08	1.1366e-07	8.0715e-16	1.8828e-14	2.5959e-14	3.2716e-14	5.2344e-14	7.8351e-16	2.5836e-14	3.7935e-14	5.1104e-14	7.2900e-14	1.1368e-15	1.6950e-14	2.7055e-14	3.6638e-14	4.5892e-14	9.5973e-16	1.8937e-15	5.1074e-15	9.7814e-15	1.7592e-14	8.4013e-16	2.2842e-15	7.1890e-15	9.8451e-15	2.4726e-14	1.0664e-15	7.4930e-15	9.9206e-15	1.1630e-14	1.5975e-14	
2015	4	5.9281e-16	6.2717e-15	2.0968e-14	3.3073e-14	5.7979e-14	1.1148e-16	1.4611e-16	2.5287e-16	2.3964e-15	4.8016e-14	2.8715e-15	2.3854e-14	3.7862e-14	5.0431e-14	9.2043e-14	2.3406e-09	4.5336e-08	5.6887e-08	8.2731e-08	1.1483e-07	8.1692e-16	1.9000e-14	2.6222e-14	3.3233e-14	5.1706e-14	7.7047e-16	2.6495e-14	3.6124e-14	4.9398e-14	6.9669e-14	1.0392e-15	1.5931e-14	2.2618e-14	2.8907e-14	3.7951e-14	6.4700e-16	1.2945e-15	2.8168e-15	7.1411e-15	1.9371e-14	5.8572e-16	1.1859e-15	3.2034e-15	6.5442e-15	2.0391e-14	8.4103e-16	3.8871e-15	6.8431e-15	8.8852e-15	1.9999e-14	
2015	5	6.1276e-16	4.7602e-15	1.9864e-14	3.4825e-14	6.0552e-14	1.8585e-16	2.9978e-16	1.1941e-15	2.2117e-14	7.9067e-14	2.4306e-15	2.7973e-14	4.5099e-14	8.3900e-14	1.2048e-13	2.2904e-09	4.3721e-08	5.7494e-08	9.2918e-08	1.4473e-07	7.5941e-16	1.6972e-14	2.6354e-14	3.5649e-14	5.2835e-14	8.3640e-16	2.8202e-14	3.7533e-14	4.9539e-14	6.6949e-14	1.0174e-15	1.5425e-14	1.9827e-14	2.5541e-14	4.0724e-14	5.3286e-16	8.6754e-16	1.4321e-15	4.7942e-15	1.4674e-14	4.8593e-16	7.5084e-16	1.1101e-15	4.4009e-15	1.7820e-14	6.2866e-16	1.3633e-15	3.7625e-15	6.1400e-15	1.9147e-14	
2015	6	5.3565e-16	6.0812e-15	2.0998e-14	3.6568e-14	6.3406e-14	1.0203e-15	4.9319e-15	1.9249e-14	3.4951e-14	7.0977e-14	2.0339e-15	2.7565e-14	5.0558e-14	9.9329e-14	1.2733e-13	2.3676e-09	4.3797e-08	5.3991e-08	9.2409e-08	1.4752e-07	7.0360e-16	1.6519e-14	2.6354e-14	3.6779e-14	5.2791e-14	9.4050e-16	2.9979e-14	4.0611e-14	5.3281e-14	7.4206e-14	1.0351e-15	1.6132e-14	2.0332e-14	2.5679e-14	4.1906e-14	4.8541e-16	7.2074e-16	8.9843e-16	4.2050e-15	1.6070e-14	4.1792e-16	5.7468e-16	7.3256e-16	4.1191e-15	1.4426e-14	4.0104e-16	7.5571e-16	2.8749e-15	5.8740e-15	2.0508e-14	
2015	7	5.1122e-16	9.7429e-15	2.3764e-14	3.7889e-14	6.4104e-14	2.9979e-15	1.3190e-14	2.1011e-14	2.8821e-14	4.3698e-14	1.6859e-15	2.5475e-14	4.3737e-14	8.3501e-14	1.2770e-13	2.2589e-09	3.4488e-08	5.0207e-08	8.6758e-08	1.3559e-07	7.2165e-16	1.6296e-14	2.6332e-14	3.5438e-14	5.1001e-14	1.0381e-15	3.2959e-14	4.2579e-14	5.5071e-14	7.5645e-14	1.1377e-15	1.7870e-14	2.4129e-14	3.0628e-14	4.8229e-14	4.7184e-16	6.6271e-16	9.7755e-16	7.2799e-15	2.8921e-14	4.1472e-16	5.3126e-16	7.7844e-16	8.5588e-15	2.3833e-14	3.3821e-16	6.8925e-16	5.8898e-15	1.0794e-14	2.6948e-14	
2015	8	5.2770e-16	1.2126e-14	2.4058e-14	3.8636e-14	6.5203e-14	1.7143e-15	2.6064e-15	7.6783e-15	1.7378e-14	3.0884e-14	1.4151e-15	1.5976e-14	3.1688e-14	4.7722e-14	8.8649e-14	2.4761e-09	3.3023e-08	4.4801e-08	8.7571e-08	1.2057e-07	7.9779e-16	1.3819e-14	2.1900e-14	2.9313e-14	4.1928e-14	1.2212e-15	3.3873e-14	4.4286e-14	5.6631e-14	7.6571e-14	1.3770e-15	1.8712e-14	2.8032e-14	3.7087e-14	5.3153e-14	4.5627e-16	5.9930e-16	1.5237e-15	1.8466e-14	2.8059e-14	4.1440e-16	4.8629e-16	2.7347e-15	1.8939e-14	3.0669e-14	3.9054e-16	2.6866e-15	1.7821e-14	2.1637e-14	2.9467e-14	
2015	9	5.9767e-16	1.1320e-14	2.2546e-14	3.8283e-14	6.2422e-14	6.8140e-16	8.2318e-16	1.9019e-15	4.8563e-15	1.1078e-14	1.4869e-15	1.1216e-14	2.0543e-14	2.7027e-14	4.6997e-14	2.7404e-09	2.9824e-08	4.2735e-08	7.6569e-08	9.2609e-08	9.0277e-16	1.2054e-14	1.7139e-14	2.3869e-14	3.6333e-14	1.4782e-15	3.2722e-14	4.3274e-14	5.5505e-14	8.0532e-14	1.6954e-15	1.9569e-14	3.0669e-14	4.3655e-14	5.9155e-14	4.8271e-16	6.1517e-16	7.7746e-15	1.7463e-14	2.4891e-14	4.3043e-16	5.4453e-16	1.2786e-14	2.3391e-14	3.4006e-14	5.9383e-16	9.9345e-15	1.5012e-14	1.8576e-14	2.3590e-14	
2015	10	5.9795e-16	1.0817e-14	2.0540e-14	3.5620e-14	6.2902e-14	3.1807e-16	4.0011e-16	4.8285e-16	6.9465e-16	2.6697e-15	1.5019e-15	7.5660e-15	1.0031e-14	1.3179e-14	1.8856e-14	2.7208e-09	2.2268e-08	3.1432e-08	5.3739e-08	7.6485e-08	8.6807e-16	1.0196e-14	1.3135e-14	1.7469e-14	3.1785e-14	1.5169e-15	2.9840e-14	3.9438e-14	5.3676e-14	7.6408e-14	1.7876e-15	1.8691e-14	2.8831e-14	4.6055e-14	6.3193e-14	4.3208e-16	6.6203e-16	1.1639e-14	1.9476e-14	2.5581e-14	4.2663e-16	8.0844e-16	1.3927e-14	1.9521e-14	2.7312e-14	1.3538e-15	1.6011e-14	2.0406e-14	2.4419e-14	3.0066e-14	
2015	11	6.8832e-16	1.2184e-14	2.1394e-14	3.5223e-14	6.2695e-14	1.9034e-16	2.3607e-16	3.1284e-16	4.0650e-16	7.9585e-16	7.3074e-16	3.1775e-15	5.0169e-15	6.5870e-15	9.3659e-15	2.1946e-09	1.2666e-08	1.8325e-08	2.9781e-08	4.4556e-08	7.8365e-16	9.8704e-15	1.2635e-14	1.7281e-14	3.1018e-14	1.4509e-15	3.0330e-14	3.8509e-14	5.1526e-14	7.4300e-14	1.8447e-15	1.7646e-14	2.6921e-14	4.8001e-14	6.7219e-14	9.1515e-16	8.5001e-15	1.7326e-14	2.2223e-14	2.6893e-14	9.8917e-16	1.3869e-14	1.8489e-14	2.3073e-14	3.1654e-14	1.7173e-15	1.7678e-14	2.1830e-14	2.5189e-14	2.7935e-14	
